预测结果_Y,Energy,Autocorrelation Peak,Entropy,Autocorrelation Lag,Mean,Peak Frequency,Bandwidth,Standard Deviation,Duration,Peak Value
4.200000000000001,0.00751853421926162,0.00751853421926162,0.923545518293486,63,0.0023739692953125,8,-23,0.0105755078819353,64,0.0314635
6.4,0.00490053862137739,0.00490053862137739,0.768164526088355,63,0.0018257962734375,8,-21,0.00855788431371466,64,0.02164018
6.4,0.00557846249894568,0.00557846249894568,0.663100884897506,63,0.001642984940625,8,-18,0.00919043399578636,64,0.02351202
4.200000000000001,0.00716467733582332,0.00716467733582332,0.209437255467613,63,0.000451685846874999,8,-23,0.010570906454414,64,0.03333534
6.4,0.00658444507019477,0.00658444507019477,-0.103948626398499,63,-0.0003230845640625,8,-17,0.0101379273318691,64,0.02257646
4.200000000000002,0.00673619349582142,0.00673619349582142,1.04345968726947,63,0.00254937465625,8,-23,0.00993749023819797,64,0.0291248
4.200000000000002,0.00651586317725658,0.00651586317725658,0.26727798049631,63,0.00068556859375,8,-21,0.0100667948150292,64,0.03099572
6.4,0.00554988318971034,0.00554988318971034,-0.237545893070313,63,-0.000600832840625,8,-22,0.00929278885678839,64,0.02023703
7.0,0.00590207261524157,0.00590207261524157,-0.301343232150244,63,-0.000593552453125,8,-23,0.00958475769639164,64,0.02725387
6.3999999999999995,0.00790952140825156,0.00790952140825156,-0.787856279987345,63,-0.0018579553484375,2,-19,0.0109605781748566,64,0.02631832
4.200000000000002,0.006440526987034,0.006440526987034,0.65032254968195,63,0.001796548509375,8,-23,0.00986942995445374,64,0.03006035
6.4,0.00483181387617014,0.00483181387617013,-0.170959924936197,63,-0.0003011256296875,8,-21,0.0086836867268634,64,0.01789833
5.0,0.00597662949659297,0.00597662949659297,0.577796780455454,63,0.0015846009484375,27,-22,0.00953277901340822,64,0.02304424
4.200000000000001,0.00738922710864076,0.00738922710864076,1.08540629625046,63,0.0026590469421875,8,-22,0.0104108665792889,64,0.02444739
6.4,0.00479306909290183,0.00479306909290183,0.829570546662455,63,0.0020596758640625,0,-17,0.00840532211825278,64,0.02023703
4.200000000000002,0.00620231946932364,0.00620231946932364,0.723762442958341,63,0.0017161318953125,8,-22,0.00969361300166625,64,0.0291248
6.4,0.00650449959569355,0.00650449959569355,1.45502935904386,63,0.00372609813125,0,-23,0.00936744356262726,64,0.02444739
6.4,0.00554562940210987,0.00554562940210987,0.580486411393957,63,0.0012118898375,3,-19,0.00922939772843987,64,0.01930148
4.200000000000001,0.00806635451723479,0.00806635451723479,1.17198675854362,63,0.0031487627046875,8,-21,0.0107759956737817,64,0.02444739
4.200000000000002,0.00905277010229054,0.00905277010229054,0.835373572250047,63,0.0023447360921875,24,-18,0.0116598347117909,64,0.02959258
6.4,0.00517156119876106,0.00517156119876106,-0.708988222554797,63,-0.00169719723125,2,-19,0.0088275231684136,64,0.02164018
6.4,0.00576783846516035,0.00576783846516035,-0.0378472157657411,63,-0.0001038111265625,26,-18,0.00949271822336112,64,0.02351202
6.4,0.0177166044260549,0.0177166044260549,1.78323199323907,63,0.0055533675984375,1,-30,0.0156838149846819,64,0.04315867
6.4,0.16965861939796,0.16965861939796,3.91485443948002,63,0.0182345563375,1,-30,0.0481499416746028,64,0.1376493
6.0,2.12196778221759,2.12196778221759,9.94699265597112,63,0.0893805414375,0,-30,0.158640680184778,64,0.3925877
6.0,5.39102021122974,5.39102021122974,-1.083438941185,63,-0.0456463008125,1,-29,0.286620142388143,64,0.5165492
6.0,9.54120744280251,9.54120744280251,6.96004456130158,63,0.01256276046875,1,-30,0.38590613281366,64,0.5937319
7.4,7.76762349172611,7.76762349172611,-21.8614166589281,63,-0.2251411803125,0,-31,0.265858168927936,64,0.7827141
6.4,64.5344016162496,64.5344016162496,16.4268553596923,63,-0.0579108290625,1,-30,1.00249506788372,64,1.280897
6.0,44.2833675547757,44.2833675547757,-10.7817241783127,63,0.3334945440625,2,-30,0.76204265439929,64,1.916139
7.4,17.102482948984,17.102482948984,-19.2816450689406,63,-0.30896103953125,0,-31,0.414450687210969,64,0.7901987
7.400000000000001,29.1611970182416,29.1611970182416,11.2487638380405,63,0.45968467796875,0,-31,0.494301224205233,64,1.181728
7.4,41.9499433243727,41.9499433243727,-0.192058492862435,63,-0.399673291,1,-30,0.704080339808287,64,1.10548
7.400000000000002,98.5378108990058,98.5378108990058,33.4927446086771,63,-0.0240115528125,1,-30,1.24059531702667,64,1.523674
6.0,65.3230769803351,65.3230769803351,5.51430790323874,63,0.2588328115625,1,-30,0.976564720577386,64,1.834745
6.400000000000001,28.8558641879566,28.8558641879566,3.80952210736625,63,-0.175944196140625,1,-30,0.648009658709846,64,1.070397
6.4,27.8403664465657,27.8403664465657,12.2801403392221,63,-0.04479109640625,1,-30,0.658026962525332,64,0.8388478
6.0,2.97530474962112,2.97530474962112,-4.30689015214552,63,-0.035472116421875,1,-30,0.212675493814833,64,0.3911844
7.4,11.2174226169851,11.2174226169851,3.22716457024962,63,0.06773124578125,1,-30,0.413140057045202,64,0.7321942
7.4,22.6143962984027,22.6143962984027,-16.4296798349768,63,0.10874212021875,1,-30,0.584401483102903,64,1.191084
7.3999999999999995,23.9590974135086,23.9590974135086,8.74300546036802,63,-0.00827531734374999,1,-30,0.61179442315939,64,0.8009576
7.4,22.5286856536197,22.5286856536197,0.284200314373476,63,-0.227238896776563,1,-30,0.548063132430543,64,0.7130153
7.3999999999999995,19.8978697502257,19.8978697502257,15.558139516304,63,0.22709706015625,1,-30,0.509245657925196,64,0.8945129
5.0,25.5003285703051,25.5003285703051,1.32407121402942,63,0.282784478015625,1,-30,0.564336400477984,64,1.53069
6.0,118.986685846729,118.986685846729,37.1068540507017,63,-0.6220063259375,1,-30,1.21337343668339,64,1.480638
8.0,123.078389358953,123.078389358953,-51.0397433590623,63,0.692593987671875,1,-30,1.20142140898787,64,2.830643
6.0,47.8031387684698,47.8031387684698,-6.7165230113018,63,-0.5316450190625,0,-31,0.681379202033181,64,1.651844
7.4,83.9207251379212,83.9207251379212,-12.1089744001907,63,0.066181665859375,1,-30,1.14318909957369,64,1.828196
7.4,32.0904588750375,32.0904588750375,-6.07607745846517,63,0.10407898734375,1,-30,0.700414865858771,64,1.613018
7.4,14.5572843316161,14.5572843316161,-15.9116802841571,63,-0.33965893126875,0,-31,0.334797518047658,64,0.1151962
7.4,51.5100612127259,51.5100612127259,1.56768547245845,63,0.769886792921875,0,-31,0.460563820260897,64,1.552207
6.4,36.2531949550498,36.2531949550498,16.6427655810309,63,-0.15955734334375,1,-30,0.735525407690134,64,0.6877557
7.4,37.2045384262969,37.2045384262969,3.63146266349405,63,-0.3538530440625,1,-30,0.675358376063103,64,0.7714875
7.4,53.2386928725158,53.2386928725158,-17.1943595010373,63,0.36565419053125,1,-30,0.835554659540592,64,2.175287
7.4,126.571323259237,126.571323259237,48.1348785533362,63,-0.86394216546875,0,-31,1.10963095696305,64,1.623778
6.4,275.492435581035,275.492435581035,-31.8083434839149,63,0.29287095,1,-30,2.05397076722133,64,3.482257
6.0,704.365564142318,704.365564142318,-58.5880868616427,63,0.40020386875,1,-30,3.29325808329096,64,5.050714
6.4,117.114052818414,117.114052818414,29.4397828187534,63,-0.52886750109375,2,-29,1.24507278565334,64,2.064891
6.0,380.417201030692,380.417201030692,106.903190857622,63,-0.707434135625,1,-30,2.33314288243499,64,2.110734
6.4,677.997466229173,677.997466229172,-207.142118283135,63,1.9041005171875,0,-31,2.63971809674388,64,5.712151
7.4,402.233947225788,402.233947225788,167.393040611876,63,-1.0594730371875,2,-30,2.27209645677194,64,1.439005
6.0,475.626217050306,475.626217050306,-164.395842394426,63,0.59831485,1,-30,2.65963888181845,64,6.649577
6.4,597.98654621232,597.986546212319,-100.408135711001,63,-0.0195458109375,1,-30,3.05665793732997,64,5.982526
6.0,875.976487440355,875.976487440355,173.573282407826,63,-1.1615215696875,1,-30,3.51254896896915,64,5.937152
8.0,227.349473757652,227.349473757652,-93.8907819604056,63,1.1393870146875,0,-31,1.5013769540741,64,3.069209
6.4,77.0611688039723,77.0611688039723,-16.8437919266591,63,0.374293411671875,3,-28,1.03149658484219,64,2.622015
6.4,233.333033555766,233.333033555766,68.8062207255264,63,-0.69454102703125,1,-30,1.77860659255475,64,2.458292
8.0,226.792670403172,226.792670403172,-106.280709059628,63,1.29243786834375,0,-31,1.36866352019795,64,3.455593
6.0,482.67741432561,482.67741432561,111.025573894806,63,-0.831775196875,1,-30,2.61724752759482,64,3.776021
6.0,208.616666444007,208.616666444007,58.7972001138321,63,-0.523349184390625,2,-29,1.72792969891291,64,2.627627
6.0,478.914479684818,478.914479684818,-12.6252818142593,63,0.3214346609375,1,-30,2.71656373085986,64,4.497334
7.4,133.726606018601,133.726606018601,59.6161179635511,63,-0.8485931996875,0,-31,1.17019989766055,64,1.018941
6.4,640.665039667383,640.665039667383,-41.755597781846,63,0.741198923125,1,-30,3.07587636311364,64,4.856118
6.0,286.724722796463,286.724722796463,69.1004052087796,63,-0.041268094640625,1,-29,2.1162161368961,64,2.778252
7.0,122.287130359295,122.287130359295,-1.77124076628145,63,-0.24863972625,1,-29,1.3597480275383,64,2.819416
7.4,80.5499511198718,80.5499511198718,-22.3814045804122,63,0.03378080109375,1,-30,1.12136160257317,64,1.877313
7.4,72.7324998394804,72.7324998394804,4.97432038222729,63,-0.4654398434375,1,-30,0.959067808933631,64,1.558289
6.4,163.031228508905,163.031228508905,-19.5884563456853,63,0.4813339578125,1,-30,1.52173603706694,64,2.229549
8.0,136.35636294934,136.35636294934,-59.9204807939992,63,0.698601913125,1,-30,1.28160974483714,64,2.750653
7.4,145.825851153961,145.825851153961,10.6392273183049,63,-0.05559383296875,1,-30,1.50845558436982,64,2.008291
7.4,48.7042923668032,48.7042923668032,4.21764616130045,63,-0.633540015625,0,-31,0.599692935453783,64,0.600281
6.0,62.8067903812212,62.8067903812212,20.3616009533457,63,-0.26208093025,1,-30,0.955337472156241,64,1.144306
8.0,189.877679800017,189.877679800017,-83.1072988856567,63,1.40294288125,0,-31,0.999294760731395,64,2.698262
8.0,374.745703327325,374.745703327325,180.880040180271,63,-2.05827983828125,0,-31,1.27235440102762,64,0.7887956
6.0,600.153896493689,600.153896493689,-32.7213420092112,63,0.580451678125,1,-30,3.00673917759352,64,4.25596
6.4,502.488432206086,502.488432206086,77.4815916257382,63,-0.548484856875,1,-30,2.74782570680873,64,3.438754
7.0,0.341987516992899,0.341987516992899,-2.23443422112925,63,-0.010330978921875,14,-17,0.072365916200445,64,0.1460382
6.4,0.386607986031565,0.386607986031565,-2.20055030553449,63,-0.01003127340625,15,-16,0.077072195606407,64,0.2138663
6.4,0.235016350816162,0.235016350816162,-3.43301797898501,63,-0.0159588695625,12,-17,0.058458916888612,64,0.1114223
7.0,0.629906325987356,0.629906325987356,-1.54801499993292,63,-0.008489087515625,16,-17,0.0988444319964686,64,0.2241574
7.0,0.695718166937233,0.695718166937233,-0.84477003558798,63,-0.009198034828125,16,-16,0.103855633037861,64,0.2377226
4.200000000000002,18.4561060847427,18.4561060847427,-1.1330072875629,63,-0.030489170015625,14,-16,0.536140903201632,64,1.697188
4.200000000000001,44.0036988493611,44.0036988493611,-0.784149633767171,63,-0.01560803734375,14,-17,0.829044138566544,64,2.025567
6.4,15.0156271869501,15.0156271869501,-3.57812722993675,63,0.00278153106250001,14,-17,0.48436704871517,64,1.966627
6.4,0.775251735185924,0.775251735185924,-0.920702967392302,63,-0.008664436578125,14,-17,0.10971889491361,64,0.2157374
6.400000000000001,0.429678150761397,0.429678150761397,-2.45751145211403,63,-0.01165390484375,15,-16,0.0811043007955783,64,0.1432319
6.3999999999999995,0.623076282189639,0.623076282189639,-1.53856729564074,63,-0.010535637793125,14,-21,0.0981048788058228,64,0.1857993
6.4,0.651850535757732,0.651850535757732,-2.39580798884341,63,-0.016243916140625,9,-22,0.0996057217715474,64,0.1787826
5.0,0.932558180021968,0.932558180021968,-1.57932906288541,63,-0.01111297890625,4,-24,0.120198682449819,64,0.2868392
6.400000000000001,1.48398173885498,1.48398173885498,-1.84497692684919,63,-0.0128671497421875,7,-20,0.151728873742347,64,0.285904
4.200000000000001,0.710654785173829,0.710654785173829,-1.70858027966099,63,-0.00919071,14,-22,0.104973862785157,64,0.2550307
7.0,0.812164396295628,0.812164396295628,-0.693702173530224,63,-0.010418633828125,5,-24,0.112167378329328,64,0.2363192
6.4,1.9705486833064,1.9705486833064,-2.27180367218278,63,-0.0185973946875,16,-23,0.174481976397277,64,0.3672969
5.0,1.83628543844861,1.83628543844861,1.5307210630242,63,-0.00770696240625,5,-21,0.169211591524423,64,0.2583048
6.3999999999999995,1.16821899287937,1.16821899287937,-1.02565723206402,63,-0.01350295921875,16,-23,0.134428761268104,64,0.2760807
6.4,1.65525247039621,1.65525247039621,-1.88526693910445,63,-0.014752825703125,12,-19,0.160142667592725,64,0.3256651
6.0,1.2054542583808,1.2054542583808,-0.967649406915856,63,-0.00912488947656249,14,-17,0.136937793100519,64,0.2901136
6.4,1.24934968722475,1.24934968722475,-1.843593760573,63,-0.013393444109375,15,-16,0.139074456740897,64,0.2910492
6.4,1.55904893198142,1.55904893198142,-0.947327167201925,63,-0.009022640390625,15,-16,0.155816339074537,64,0.3747817
6.4,1.0310172227284,1.0310172227284,-1.24412664729852,63,-0.012991382203125,14,-18,0.126257150663175,64,0.2849684
6.4,0.969062141291945,0.969062141291944,-2.4631536506904,63,-0.012779441421875,13,-18,0.122385790983396,64,0.2662573
6.4,0.499387068497514,0.499387068497514,-2.24262743722339,63,-0.010732986328125,11,-21,0.0876796780887905,64,0.2414644
6.4,0.875936695243048,0.875936695243048,-2.07658710460063,63,-0.013912337140625,15,-16,0.116159191364516,64,0.2985336
6.3999999999999995,0.946180528580829,0.946180528580829,-1.42542657429537,63,-0.00443986246875,15,-17,0.121508676152504,64,0.3223899
6.4,0.708689626056373,0.708689626056373,-2.4772405023998,63,-0.0122532158203125,15,-16,0.104513798654492,64,0.2550307
6.4,0.602627809973768,0.602627809973768,-1.38740881060924,63,-0.00779470765625,15,-16,0.0967228104605822,64,0.2344485
4.200000000000001,4.88659039010267,4.88659039010267,-0.519566892325144,63,-0.0077215807228125,15,-16,0.276212512454623,64,0.6142833
5.0,9.01406291694915,9.01406291694915,-0.574259393113744,63,-0.012691710859375,15,-16,0.375078196584116,64,0.772392
6.3999999999999995,0.630422565951322,0.630422565951322,-1.43770732933676,63,-0.009885058296875,14,-17,0.0987554465103408,64,0.1923478
6.4,0.346623249973261,0.346623249973261,-3.19302889136985,63,-0.016572825390625,14,-18,0.0717030664574679,64,0.1030031
6.400000000000001,0.350690717009097,0.350690717009097,-1.53468514256936,63,-0.00992157475,15,-19,0.0733560141211837,64,0.1189072
7.0,0.216524467992029,0.216524467992029,-2.71205091597937,63,-0.0099727764259375,14,-17,0.0573039138517931,64,0.1460382
6.4,0.116730192951312,0.116730192951312,-2.14407846698064,63,-0.0090664683946875,8,-19,0.0417337802710512,64,0.08475978
7.0,0.410783616550747,0.410783616550747,-1.80543339297337,63,-0.010652521296875,15,-17,0.0794041422006752,64,0.1689593
7.0,0.316482716794348,0.316482716794348,-2.38330763731204,63,-0.0088910844453125,14,-17,0.0697566560788145,64,0.2003004
7.0,0.255558316728941,0.255558316728941,-2.71203374751579,63,-0.009753480171875,15,-16,0.0624337114340205,64,0.1670882
6.4,0.343443142850535,0.343443142850535,-3.47331997816823,63,-0.017303733078125,14,-17,0.0711820197002067,64,0.146506
7.0,0.500031168507472,0.500031168507472,-1.00433778238848,63,-0.005879764859375,14,-17,0.0881953251205965,64,0.1404245
5.0,0.0963124852165506,0.0963124852165506,-1.28095304600117,63,-0.00333622509375,1,-17,0.0386490903338285,64,0.08756608
7.0,0.218719652187645,0.218719652187645,-2.68266076201066,63,-0.01187311984375,15,-16,0.057240925836397,64,0.1189072
6.4,0.165398608576343,0.165398608576343,-4.1096897863889,63,-0.0153375814140625,16,-17,0.0484676371960958,64,0.08896941
7.0,0.262869446619425,0.262869446619425,-1.35117853829896,63,-0.0086133173046875,15,-16,0.0635070536904153,64,0.1306012
5.0,0.105655892615336,0.105655892615337,-0.384619479912986,63,-0.003087683921875,15,-16,0.0405134487561011,64,0.08756608
6.4,0.0987627654069627,0.0987627654069627,-2.62751636958857,63,-0.0113688373984375,0,-18,0.0376020976235593,64,0.05388648
6.400000000000001,0.140870748644981,0.140870748644981,-2.82548148152602,63,-0.0120851135915625,16,-17,0.045332719718288,64,0.0740009
6.400000000000001,0.201457731634537,0.201457731634537,-2.12229891108344,63,-0.0096439396134375,13,-17,0.0552699872039249,64,0.1011312
6.0,0.113156871170514,0.113156871170514,-2.30687283772091,63,-0.008364795915625,15,-16,0.0412080853878122,64,0.08896941
7.0,0.341297523672824,0.341297523672824,-0.763221354206579,63,-0.00345308146875,15,-16,0.0729441569679029,64,0.1652175
7.0,0.168784855870019,0.168784855870019,-3.06690452749931,63,-0.011076408625,16,-16,0.0501455535909323,64,0.1432319
7.0,0.242941845727094,0.242941845727094,-3.37801307960752,63,-0.015388818609375,16,-15,0.0596586171587441,64,0.1586682
7.0,0.278904296298455,0.278904296298455,-2.1370499968428,63,-0.0088837777384375,14,-17,0.0654137456713603,64,0.1698949
5.0,0.120538581622228,0.120538581622228,-2.00572110487011,63,-0.0071515160625,15,-16,0.0428050365711224,64,0.1025353
6.400000000000001,0.259012510363709,0.259012510363709,-1.86245716983907,63,-0.0089275801759375,15,-16,0.062987052531732,64,0.1582004
6.4,0.111454433973087,0.111454433973087,-3.29283572561891,63,-0.0117415921015625,14,-17,0.0400451063895454,64,0.08990459
7.0,0.183214227311014,0.183214227311014,-2.29999047608392,63,-0.008642504121875,15,-16,0.0528017937596628,64,0.1315368
6.400000000000001,0.278433802726654,0.278433802726654,-2.17880721015426,63,-0.0093807421446875,15,-16,0.0652880528459752,64,0.1792504
7.0,0.396071913081215,0.396071913081215,-1.41776341289571,63,-0.00650095671875,15,-16,0.0783987321557876,64,0.1511834
6.3999999999999995,0.129661608200204,0.129661608200204,-2.06567214598872,63,-0.00965123934375,15,-17,0.0439638056503055,64,0.1212457
6.4,0.132369295192172,0.132369295192172,-3.14821163246964,63,-0.012165514078125,15,-16,0.0438208911889367,64,0.08522719
7.0,0.245242116236083,0.245242116236083,-2.14248343845685,63,-0.008379464703125,15,-16,0.0613326392508742,64,0.1315368
7.0,0.179599951619356,0.179599951619356,-0.786787281260234,63,-0.004206013859375,13,-16,0.0528068053518406,64,0.1095516
6.4,0.124423321326903,0.124423321326903,-2.54867658076843,63,-0.009943537703125,16,-17,0.0429562621008788,64,0.07446868
6.4,0.102558471740693,0.102558471740693,-1.91324978354627,63,-0.007699714371875,16,-16,0.0392834636907168,64,0.0870983
7.0,0.42124685036539,0.42124685036539,-1.02078416415202,63,-0.0051853433125,16,-15,0.0809635365562222,64,0.1698949
6.4,0.171034789230288,0.171034789230288,-1.64027729940266,63,-0.0074365154375,14,-17,0.0511577640233725,64,0.101599
6.4,0.133083028020987,0.133083028020987,-2.15810317003961,63,-0.0092418832775,15,-16,0.0446543380458494,64,0.09692162
7.0,0.273246519299744,0.273246519299744,-1.40197805482952,63,-0.0059820265625,12,-18,0.0650668288935618,64,0.1572649
7.0,0.240030558903301,0.240030558903301,-2.85232959935358,63,-0.011580781484375,16,-15,0.0601362035971281,64,0.1156327
7.0,0.362256488660354,0.362256488660354,-0.849370947942218,63,-0.0049514471875,14,-17,0.075071571224182,64,0.153523
7.0,0.2698938604484,0.2698938604484,-2.49617235056686,63,-0.0104259332165625,16,-17,0.0640967353776308,64,0.152119
6.0,0.154515563880591,0.154515563880591,-1.56069434293796,63,-0.00661070015625,15,-16,0.0486888522053909,64,0.1025353
7.0,0.17214212598818,0.17214212598818,-3.37988513209722,63,-0.012538338171875,16,-16,0.0503240578098886,64,0.1039386
6.4,0.137602433767428,0.137602433767428,-2.53632923389781,63,-0.009095710734375,14,-17,0.0454676376541891,64,0.08943719
6.4,0.164349005673938,0.164349005673938,-1.61250341829408,63,-0.006954218559375,14,-17,0.0501955382268557,64,0.1142297
7.0,0.132490797136996,0.132490797136996,-2.9004993502638,63,-0.0110691555,17,-15,0.0441321028479539,64,0.0973894
6.4,0.14877873155327,0.14877873155327,-2.06777328266116,63,-0.009103001008125,14,-17,0.0473476826588791,64,0.1034709
7.0,0.150373476016385,0.150373476016385,-1.63273600842513,63,-0.0075973720353125,16,-15,0.0478734320987441,64,0.08522719
6.4,0.140010544247227,0.140010544247227,-2.4768030323679,63,-0.0086571334728125,15,-16,0.0459643208793172,64,0.1048742
7.0,0.169367482479675,0.169367482479675,-1.2645100051695,63,-0.0054265654140625,16,-17,0.0511558335046143,64,0.1104868
6.4,0.261203504414953,0.261203504414953,-1.66054240699758,63,-0.006859188421875,15,-16,0.0635157955998101,64,0.1273271
7.0,0.203268833678715,0.203268833678715,-3.10381102760322,63,-0.011310325746875,15,-16,0.0552100720677803,64,0.1343442
6.4,0.86338169557458,0.86338169557458,-1.45466221231179,63,-0.008547570328125,16,-17,0.115832974730163,64,0.3434399
6.4,0.582935078363942,0.582935078363942,-1.56339466568426,63,-0.007955433390625,15,-16,0.0951055817447321,64,0.2077848
6.4,0.0914475052138429,0.0914475052138429,-1.98891631946347,63,-0.0076046583125,15,-16,0.0370275092453762,64,0.06230647
7.0,0.24384822510043,0.24384822510043,-0.798933312757982,63,-0.00430831690625,15,-16,0.061575700748181,64,0.159136
6.400000000000001,0.226575355257432,0.226575355257432,-2.26177537505541,63,-0.0104479327265625,15,-16,0.0585754268242119,64,0.09879273
7.0,0.131010086814374,0.131010086814374,-1.39891024152,63,-0.00635474690625,16,-15,0.0447956448578664,64,0.08569497
7.0,0.170775707535237,0.170775707535237,-1.35533121367166,63,-0.006340231590625,16,-15,0.0512656989966519,64,0.1090838
6.4,11.8232356825334,11.8232356825334,-0.27276324590305,63,0.014395474234375,7,-24,0.429570515586384,64,1.293964
7.0,327.260847336191,327.260847336191,-19.5183317507556,63,0.185506984359375,7,-24,2.25367209202712,64,5.264925
7.0,761.605956196029,761.605956196029,-74.5995255101695,63,0.3112950478125,7,-24,3.43557687423384,64,7.799342
8.0,1404.46470363331,1404.46470363331,-75.905653662787,63,0.100568834375,7,-24,4.68344391487961,64,14.52224
7.0,4342.81419355319,4342.81419355319,-48.5063785991956,63,0.4887071659375,7,-24,8.22299441081106,64,15.09246
8.0,6092.99205338315,6092.99205338315,233.515650603189,63,-1.1981120140625,7,-24,9.68336348774901,64,19.71082
