预测结果_Y,Peak Value,Mean,Duration,Energy,Entropy,Autocorrelation Lag,Bandwidth,Autocorrelation Peak,Peak Frequency,Standard Deviation
6.322101049779172,1.070397,-0.175944196140625,64,28.8558641879566,3.80952210736625,63,-30,28.8558641879566,1,0.648009658709846
6.354871757270659,0.8388478,-0.04479109640625,64,27.8403664465657,12.2801403392221,63,-30,27.8403664465657,1,0.658026962525332
6.333279897011757,0.3911844,-0.035472116421875,64,2.97530474962112,-4.30689015214552,63,-30,2.97530474962112,1,0.212675493814833
6.362100093432564,0.7321942,0.06773124578125,64,11.2174226169851,3.22716457024962,63,-30,11.2174226169851,1,0.413140057045202
6.364618000910604,1.191084,0.10874212021875,64,22.6143962984027,-16.4296798349768,63,-30,22.6143962984027,1,0.584401483102903
6.358726132240384,0.8009576,-0.00827531734374999,64,23.9590974135086,8.74300546036802,63,-30,23.9590974135086,1,0.61179442315939
6.310439964760744,0.7130153,-0.227238896776563,64,22.5286856536197,0.284200314373476,63,-30,22.5286856536197,1,0.548063132430543
6.400936991142673,0.8945129,0.22709706015625,64,19.8978697502257,15.558139516304,63,-30,19.8978697502257,1,0.509245657925196
6.400116485256025,1.53069,0.282784478015625,64,25.5003285703051,1.32407121402942,63,-30,25.5003285703051,1,0.564336400477984
6.271698171881995,1.480638,-0.6220063259375,64,118.986685846729,37.1068540507017,63,-30,118.986685846729,1,1.21337343668339
6.4737036002337485,2.830643,0.692593987671875,64,123.078389358953,-51.0397433590623,63,-30,123.078389358953,1,1.20142140898787
6.288008365499427,1.651844,-0.5316450190625,64,47.8031387684698,-6.7165230113018,63,-31,47.8031387684698,0,0.681379202033181
6.377913836910257,1.828196,0.066181665859375,64,83.9207251379212,-12.1089744001907,63,-30,83.9207251379212,1,1.14318909957369
6.368041861714354,1.613018,0.10407898734375,64,32.0904588750375,-6.07607745846517,63,-30,32.0904588750375,1,0.700414865858771
6.325197344001425,0.1151962,-0.33965893126875,64,14.5572843316161,-15.9116802841571,63,-31,14.5572843316161,0,0.334797518047658
6.535762786997407,1.552207,0.769886792921875,64,51.5100612127259,1.56768547245845,63,-31,51.5100612127259,0,0.460563820260897
6.340261211668037,0.6877557,-0.15955734334375,64,36.2531949550498,16.6427655810309,63,-30,36.2531949550498,1,0.735525407690134
6.292767442166334,0.7714875,-0.3538530440625,64,37.2045384262969,3.63146266349405,63,-30,37.2045384262969,1,0.675358376063103
6.413834778615191,2.175287,0.36565419053125,64,53.2386928725158,-17.1943595010373,63,-30,53.2386928725158,1,0.835554659540592
6.267578573813133,1.623778,-0.86394216546875,64,126.571323259237,48.1348785533362,63,-31,126.571323259237,0,1.10963095696305
6.438009099132274,3.482257,0.29287095,64,275.492435581035,-31.8083434839149,63,-30,275.492435581035,1,2.05397076722133
6.4896440907780155,5.050714,0.40020386875,64,704.365564142318,-58.5880868616427,63,-30,704.365564142318,1,3.29325808329096
6.234370626665322,2.064891,-0.52886750109375,64,117.114052818414,29.4397828187534,63,-29,117.114052818414,2,1.24507278565334
6.3318026365074624,2.110734,-0.707434135625,64,380.417201030692,106.903190857622,63,-30,380.417201030692,1,2.33314288243499
6.726726252644526,5.712151,1.9041005171875,64,677.997466229173,-207.142118283135,63,-31,677.997466229172,0,2.63971809674388
6.3415832663086045,1.439005,-1.0594730371875,64,402.233947225788,167.393040611876,63,-30,402.233947225788,2,2.27209645677194
6.431219602499071,6.649577,0.59831485,64,475.626217050306,-164.395842394426,63,-30,475.626217050306,1,2.65963888181845
6.365813223789204,5.982526,-0.0195458109375,64,597.98654621232,-100.408135711001,63,-30,597.986546212319,1,3.05665793732997
6.277315479270883,5.937152,-1.1615215696875,64,875.976487440355,173.573282407826,63,-30,875.976487440355,1,3.51254896896915
6.601663095135749,3.069209,1.1393870146875,64,227.349473757652,-93.8907819604056,63,-31,227.349473757652,0,1.5013769540741
6.327530292470233,2.622015,0.374293411671875,64,77.0611688039723,-16.8437919266591,63,-28,77.0611688039723,3,1.03149658484219
6.2857989841025,2.458292,-0.69454102703125,64,233.333033555766,68.8062207255264,63,-30,233.333033555766,1,1.77860659255475
6.614414563195923,3.455593,1.29243786834375,64,226.792670403172,-106.280709059628,63,-31,226.792670403172,0,1.36866352019795
6.300701357139233,3.776021,-0.831775196875,64,482.67741432561,111.025573894806,63,-30,482.67741432561,1,2.61724752759482
6.264288604928027,2.627627,-0.523349184390625,64,208.616666444007,58.7972001138321,63,-29,208.616666444007,2,1.72792969891291
6.471163514066434,4.497334,0.3214346609375,64,478.914479684818,-12.6252818142593,63,-30,478.914479684818,1,2.71656373085986
6.286663018810217,1.018941,-0.8485931996875,64,133.726606018601,59.6161179635511,63,-31,133.726606018601,0,1.17019989766055
6.554705632537748,4.856118,0.741198923125,64,640.665039667383,-41.755597781846,63,-30,640.665039667383,1,3.07587636311364
6.332469086194153,2.778252,-0.041268094640625,64,286.724722796463,69.1004052087796,63,-29,286.724722796463,1,2.1162161368961
6.223998353623856,2.819416,-0.24863972625,64,122.287130359295,-1.77124076628145,63,-29,122.287130359295,1,1.3597480275383
6.365624951051836,1.877313,0.03378080109375,64,80.5499511198718,-22.3814045804122,63,-30,80.5499511198718,1,1.12136160257317
6.275201202077111,1.558289,-0.4654398434375,64,72.7324998394804,4.97432038222729,63,-30,72.7324998394804,1,0.959067808933631
6.46984424260694,2.229549,0.4813339578125,64,163.031228508905,-19.5884563456853,63,-30,163.031228508905,1,1.52173603706694
6.476483917066532,2.750653,0.698601913125,64,136.35636294934,-59.9204807939992,63,-30,136.35636294934,1,1.28160974483714
6.37954029269708,2.008291,-0.05559383296875,64,145.825851153961,10.6392273183049,63,-30,145.825851153961,1,1.50845558436982
6.2828045978560825,0.600281,-0.633540015625,64,48.7042923668032,4.21764616130045,63,-31,48.7042923668032,0,0.599692935453783
6.326704918360396,1.144306,-0.26208093025,64,62.8067903812212,20.3616009533457,63,-30,62.8067903812212,1,0.955337472156241
6.636897249851736,2.698262,1.40294288125,64,189.877679800017,-83.1072988856567,63,-31,189.877679800017,0,0.999294760731395
6.107460427943409,0.7887956,-2.05827983828125,64,374.745703327325,180.880040180271,63,-31,374.745703327325,0,1.27235440102762
6.531715575571796,4.25596,0.580451678125,64,600.153896493689,-32.7213420092112,63,-30,600.153896493689,1,3.00673917759352
6.353805248173445,3.438754,-0.548484856875,64,502.488432206086,77.4815916257382,63,-30,502.488432206086,1,2.74782570680873
5.737059216387283,0.1460382,-0.010330978921875,64,0.341987516992899,-2.23443422112925,63,-17,0.341987516992899,14,0.072365916200445
5.690428433910237,0.2138663,-0.01003127340625,64,0.386607986031565,-2.20055030553449,63,-16,0.386607986031565,15,0.077072195606407
5.63925265124623,0.1114223,-0.0159588695625,64,0.235016350816162,-3.43301797898501,63,-17,0.235016350816162,12,0.058458916888612
5.8339651371151655,0.2241574,-0.008489087515625,64,0.629906325987356,-1.54801499993292,63,-17,0.629906325987356,16,0.0988444319964686
5.740179848102602,0.2377226,-0.009198034828125,64,0.695718166937233,-0.84477003558798,63,-16,0.695718166937233,16,0.103855633037861
5.642016020172574,1.697188,-0.030489170015625,64,18.4561060847427,-1.1330072875629,63,-16,18.4561060847427,14,0.536140903201632
5.749566013086825,2.025567,-0.01560803734375,64,44.0036988493611,-0.784149633767171,63,-17,44.0036988493611,14,0.829044138566544
5.73516361625973,1.966627,0.00278153106250001,64,15.0156271869501,-3.57812722993675,63,-17,15.0156271869501,14,0.48436704871517
5.738876810711727,0.2157374,-0.008664436578125,64,0.775251735185924,-0.920702967392302,63,-17,0.775251735185924,14,0.10971889491361
5.691187009500571,0.1432319,-0.01165390484375,64,0.429678150761397,-2.45751145211403,63,-16,0.429678150761397,15,0.0811043007955783
6.114085760554226,0.1857993,-0.010535637793125,64,0.623076282189639,-1.53856729564074,63,-21,0.623076282189639,14,0.0981048788058228
5.96684148971524,0.1787826,-0.016243916140625,64,0.651850535757732,-2.39580798884341,63,-22,0.651850535757732,9,0.0996057217715474
5.915792690919576,0.2868392,-0.01111297890625,64,0.932558180021968,-1.57932906288541,63,-24,0.932558180021968,4,0.120198682449819
5.684939804938353,0.285904,-0.0128671497421875,64,1.48398173885498,-1.84497692684919,63,-20,1.48398173885498,7,0.151728873742347
6.207681710701441,0.2550307,-0.00919071,64,0.710654785173829,-1.70858027966099,63,-22,0.710654785173829,14,0.104973862785157
5.964561783833054,0.2363192,-0.010418633828125,64,0.812164396295628,-0.693702173530224,63,-24,0.812164396295628,5,0.112167378329328
6.397625242015363,0.3672969,-0.0185973946875,64,1.9705486833064,-2.27180367218278,63,-23,1.9705486833064,16,0.174481976397277
5.686613855240041,0.2583048,-0.00770696240625,64,1.83628543844861,1.5307210630242,63,-21,1.83628543844861,5,0.169211591524423
6.398324395262404,0.2760807,-0.01350295921875,64,1.16821899287937,-1.02565723206402,63,-23,1.16821899287937,16,0.134428761268104
5.830394586203572,0.3256651,-0.014752825703125,64,1.65525247039621,-1.88526693910445,63,-19,1.65525247039621,12,0.160142667592725
5.739142035059371,0.2901136,-0.00912488947656249,64,1.2054542583808,-0.967649406915856,63,-17,1.2054542583808,14,0.136937793100519
5.692038771438637,0.2910492,-0.013393444109375,64,1.24934968722475,-1.843593760573,63,-16,1.24934968722475,15,0.139074456740897
5.692963283524867,0.3747817,-0.009022640390625,64,1.55904893198142,-0.947327167201925,63,-16,1.55904893198142,15,0.155816339074537
5.831798807581666,0.2849684,-0.012991382203125,64,1.0310172227284,-1.24412664729852,63,-18,1.0310172227284,14,0.126257150663175
5.783413544892967,0.2662573,-0.012779441421875,64,0.969062141291945,-2.4631536506904,63,-18,0.969062141291944,13,0.122385790983396
5.968485291394647,0.2414644,-0.010732986328125,64,0.499387068497514,-2.24262743722339,63,-21,0.499387068497514,11,0.0876796780887905
5.690562579253599,0.2985336,-0.013912337140625,64,0.875936695243048,-2.07658710460063,63,-16,0.875936695243048,15,0.116159191364516
5.786626541555571,0.3223899,-0.00443986246875,64,0.946180528580829,-1.42542657429537,63,-17,0.946180528580829,15,0.121508676152504
5.690725214471056,0.2550307,-0.0122532158203125,64,0.708689626056373,-2.4772405023998,63,-16,0.708689626056373,15,0.104513798654492
5.691921362577678,0.2344485,-0.00779470765625,64,0.602627809973768,-1.38740881060924,63,-16,0.602627809973768,15,0.0967228104605822
5.696276527410219,0.6142833,-0.0077215807228125,64,4.88659039010267,-0.519566892325144,63,-16,4.88659039010267,15,0.276212512454623
5.698181648492064,0.772392,-0.012691710859375,64,9.01406291694915,-0.574259393113744,63,-16,9.01406291694915,15,0.375078196584116
5.738187515990785,0.1923478,-0.009885058296875,64,0.630422565951322,-1.43770732933676,63,-17,0.630422565951322,14,0.0987554465103408
5.830011732623551,0.1030031,-0.016572825390625,64,0.346623249973261,-3.19302889136985,63,-18,0.346623249973261,14,0.0717030664574679
5.97384349519892,0.1189072,-0.00992157475,64,0.350690717009097,-1.53468514256936,63,-19,0.350690717009097,15,0.0733560141211837
5.736161690540972,0.1460382,-0.0099727764259375,64,0.216524467992029,-2.71205091597937,63,-17,0.216524467992029,14,0.0573039138517931
5.636668611956616,0.08475978,-0.0090664683946875,64,0.116730192951312,-2.14407846698064,63,-19,0.116730192951312,8,0.0417337802710512
5.785207711344328,0.1689593,-0.010652521296875,64,0.410783616550747,-1.80543339297337,63,-17,0.410783616550747,15,0.0794041422006752
5.736399029640697,0.2003004,-0.0088910844453125,64,0.316482716794348,-2.38330763731204,63,-17,0.316482716794348,14,0.0697566560788145
5.6901673917611015,0.1670882,-0.009753480171875,64,0.255558316728941,-2.71203374751579,63,-16,0.255558316728941,15,0.0624337114340205
5.735127094612577,0.146506,-0.017303733078125,64,0.343443142850535,-3.47331997816823,63,-17,0.343443142850535,14,0.0711820197002067
5.739318350246145,0.1404245,-0.005879764859375,64,0.500031168507472,-1.00433778238848,63,-17,0.500031168507472,14,0.0881953251205965
5.113996130651256,0.08756608,-0.00333622509375,64,0.0963124852165506,-1.28095304600117,63,-17,0.0963124852165506,1,0.0386490903338285
5.690161631543252,0.1189072,-0.01187311984375,64,0.218719652187645,-2.68266076201066,63,-16,0.218719652187645,15,0.057240925836397
5.830861486140324,0.08896941,-0.0153375814140625,64,0.165398608576343,-4.1096897863889,63,-17,0.165398608576343,16,0.0484676371960958
5.691499277054413,0.1306012,-0.0086133173046875,64,0.262869446619425,-1.35117853829896,63,-16,0.262869446619425,15,0.0635070536904153
5.692381897388803,0.08756608,-0.003087683921875,64,0.105655892615336,-0.384619479912986,63,-16,0.105655892615337,15,0.0405134487561011
5.158301397098719,0.05388648,-0.0113688373984375,64,0.0987627654069627,-2.62751636958857,63,-18,0.0987627654069627,0,0.0376020976235593
5.832062584979165,0.0740009,-0.0120851135915625,64,0.140870748644981,-2.82548148152602,63,-17,0.140870748644981,16,0.045332719718288
5.688987335575082,0.1011312,-0.0096439396134375,64,0.201457731634537,-2.12229891108344,63,-17,0.201457731634537,13,0.0552699872039249
5.69058793025478,0.08896941,-0.008364795915625,64,0.113156871170514,-2.30687283772091,63,-16,0.113156871170514,15,0.0412080853878122
5.692754352949152,0.1652175,-0.00345308146875,64,0.341297523672824,-0.763221354206579,63,-16,0.341297523672824,15,0.0729441569679029
5.737453527481928,0.1432319,-0.011076408625,64,0.168784855870019,-3.06690452749931,63,-16,0.168784855870019,16,0.0501455535909323
5.642758526548703,0.1586682,-0.015388818609375,64,0.242941845727094,-3.37801307960752,63,-15,0.242941845727094,16,0.0596586171587441
5.736695770905945,0.1698949,-0.0088837777384375,64,0.278904296298455,-2.1370499968428,63,-17,0.278904296298455,14,0.0654137456713603
5.6908423605444876,0.1025353,-0.0071515160625,64,0.120538581622228,-2.00572110487011,63,-16,0.120538581622228,15,0.0428050365711224
5.690823902975191,0.1582004,-0.0089275801759375,64,0.259012510363709,-1.86245716983907,63,-16,0.259012510363709,15,0.062987052531732
5.735466673801711,0.08990459,-0.0117415921015625,64,0.111454433973087,-3.29283572561891,63,-17,0.111454433973087,14,0.0400451063895454
5.6905460821884555,0.1315368,-0.008642504121875,64,0.183214227311014,-2.29999047608392,63,-16,0.183214227311014,15,0.0528017937596628
5.690435518997385,0.1792504,-0.0093807421446875,64,0.278433802726654,-2.17880721015426,63,-16,0.278433802726654,15,0.0652880528459752
5.6923669558199075,0.1511834,-0.00650095671875,64,0.396071913081215,-1.41776341289571,63,-16,0.396071913081215,15,0.0783987321557876
5.7841337842160145,0.1212457,-0.00965123934375,64,0.129661608200204,-2.06567214598872,63,-17,0.129661608200204,15,0.0439638056503055
5.6896899619269385,0.08522719,-0.012165514078125,64,0.132369295192172,-3.14821163246964,63,-16,0.132369295192172,15,0.0438208911889367
5.691099706527653,0.1315368,-0.008379464703125,64,0.245242116236083,-2.14248343845685,63,-16,0.245242116236083,15,0.0613326392508742
5.596346434750838,0.1095516,-0.004206013859375,64,0.179599951619356,-0.786787281260234,63,-16,0.179599951619356,13,0.0528068053518406
5.832464751228794,0.07446868,-0.009943537703125,64,0.124423321326903,-2.54867658076843,63,-17,0.124423321326903,16,0.0429562621008788
5.738795748117767,0.0870983,-0.007699714371875,64,0.102558471740693,-1.91324978354627,63,-16,0.102558471740693,16,0.0392834636907168
5.646648170529429,0.1698949,-0.0051853433125,64,0.42124685036539,-1.02078416415202,63,-15,0.42124685036539,16,0.0809635365562222
5.737387800522268,0.101599,-0.0074365154375,64,0.171034789230288,-1.64027729940266,63,-17,0.171034789230288,14,0.0511577640233725
5.690544392562409,0.09692162,-0.0092418832775,64,0.133083028020987,-2.15810317003961,63,-16,0.133083028020987,15,0.0446543380458494
5.735736318083625,0.1572649,-0.0059820265625,64,0.273246519299744,-1.40197805482952,63,-18,0.273246519299744,12,0.0650668288935618
5.6443329759044305,0.1156327,-0.011580781484375,64,0.240030558903301,-2.85232959935358,63,-15,0.240030558903301,16,0.0601362035971281
5.7387078595207575,0.153523,-0.0049514471875,64,0.362256488660354,-0.849370947942218,63,-17,0.362256488660354,14,0.075071571224182
5.832408870430155,0.152119,-0.0104259332165625,64,0.2698938604484,-2.49617235056686,63,-17,0.2698938604484,16,0.0640967353776308
5.69143076988074,0.1025353,-0.00661070015625,64,0.154515563880591,-1.56069434293796,63,-16,0.154515563880591,15,0.0486888522053909
5.737591220705938,0.1039386,-0.012538338171875,64,0.17214212598818,-3.37988513209722,63,-16,0.17214212598818,16,0.0503240578098886
5.736575467746886,0.08943719,-0.009095710734375,64,0.137602433767428,-2.53632923389781,63,-17,0.137602433767428,14,0.0454676376541891
5.737269942440887,0.1142297,-0.006954218559375,64,0.164349005673938,-1.61250341829408,63,-17,0.164349005673938,14,0.0501955382268557
5.691833693258649,0.0973894,-0.0110691555,64,0.132490797136996,-2.9004993502638,63,-15,0.132490797136996,17,0.0441321028479539
5.736667281049429,0.1034709,-0.009103001008125,64,0.14877873155327,-2.06777328266116,63,-17,0.14877873155327,14,0.0473476826588791
5.645394253372138,0.08522719,-0.0075973720353125,64,0.150373476016385,-1.63273600842513,63,-15,0.150373476016385,16,0.0478734320987441
5.690487348102862,0.1048742,-0.0086571334728125,64,0.140010544247227,-2.4768030323679,63,-16,0.140010544247227,15,0.0459643208793172
5.833793358718396,0.1104868,-0.0054265654140625,64,0.169367482479675,-1.2645100051695,63,-17,0.169367482479675,16,0.0511558335046143
5.691762291295725,0.1273271,-0.006859188421875,64,0.261203504414953,-1.66054240699758,63,-16,0.261203504414953,15,0.0635157955998101
5.689784034433525,0.1343442,-0.011310325746875,64,0.203268833678715,-3.10381102760322,63,-16,0.203268833678715,15,0.0552100720677803
5.833221850198833,0.3434399,-0.008547570328125,64,0.86338169557458,-1.45466221231179,63,-17,0.86338169557458,16,0.115832974730163
5.69210270577704,0.2077848,-0.007955433390625,64,0.582935078363942,-1.56339466568426,63,-16,0.582935078363942,15,0.0951055817447321
