预测结果_Y,Mean,Peak Value,Bandwidth,Entropy,Energy,Autocorrelation Lag,Autocorrelation Peak,Standard Deviation,Duration,Peak Frequency
5.43169832182665,-0.0018579553484375,0.02631832,-19,-0.787856279987345,0.00790952140825156,63,0.00790952140825156,0.0109605781748566,64,2
6.168900011093684,0.001796548509375,0.03006035,-23,0.65032254968195,0.006440526987034,63,0.006440526987034,0.00986942995445374,64,8
6.586591664472113,-0.0003011256296875,0.01789833,-21,-0.170959924936197,0.00483181387617014,63,0.00483181387617013,0.0086836867268634,64,8
6.150080845571086,0.0015846009484375,0.02304424,-22,0.577796780455454,0.00597662949659297,63,0.00597662949659297,0.00953277901340822,64,27
5.6355368209805,0.0026590469421875,0.02444739,-22,1.08540629625046,0.00738922710864076,63,0.00738922710864076,0.0104108665792889,64,8
6.113200374522831,0.0020596758640625,0.02023703,-17,0.829570546662455,0.00479306909290183,63,0.00479306909290183,0.00840532211825278,64,0
6.094554613484994,0.0017161318953125,0.0291248,-22,0.723762442958341,0.00620231946932364,63,0.00620231946932364,0.00969361300166625,64,8
6.003609179230771,0.00372609813125,0.02444739,-23,1.45502935904386,0.00650449959569355,63,0.00650449959569355,0.00936744356262726,64,0
6.280424788050733,0.0012118898375,0.01930148,-19,0.580486411393957,0.00554562940210987,63,0.00554562940210987,0.00922939772843987,64,3
5.218097861839917,0.0031487627046875,0.02444739,-21,1.17198675854362,0.00806635451723479,63,0.00806635451723479,0.0107759956737817,64,8
5.13169191336198,0.0023447360921875,0.02959258,-18,0.835373572250047,0.00905277010229054,63,0.00905277010229054,0.0116598347117909,64,24
6.229578328143848,-0.00169719723125,0.02164018,-19,-0.708988222554797,0.00517156119876106,63,0.00517156119876106,0.0088275231684136,64,2
6.146314905663915,-0.0001038111265625,0.02351202,-18,-0.0378472157657411,0.00576783846516035,63,0.00576783846516035,0.00949271822336112,64,26
6.596902691510473,0.0055533675984375,0.04315867,-30,1.78323199323907,0.0177166044260549,63,0.0177166044260549,0.0156838149846819,64,1
5.5311763299307675,0.0182345563375,0.1376493,-30,3.91485443948002,0.16965861939796,63,0.16965861939796,0.0481499416746028,64,1
6.233276693614517,0.0893805414375,0.3925877,-30,9.94699265597112,2.12196778221759,63,2.12196778221759,0.158640680184778,64,0
5.421083649858978,-0.0456463008125,0.5165492,-29,-1.083438941185,5.39102021122974,63,5.39102021122974,0.286620142388143,64,1
6.0728364017026495,0.01256276046875,0.5937319,-30,6.96004456130158,9.54120744280251,63,9.54120744280251,0.38590613281366,64,1
6.810401882617599,-0.2251411803125,0.7827141,-31,-21.8614166589281,7.76762349172611,63,7.76762349172611,0.265858168927936,64,0
6.498337608484534,-0.0579108290625,1.280897,-30,16.4268553596923,64.5344016162496,63,64.5344016162496,1.00249506788372,64,1
6.707112399856616,0.3334945440625,1.916139,-30,-10.7817241783127,44.2833675547757,63,44.2833675547757,0.76204265439929,64,2
6.981136811419873,-0.30896103953125,0.7901987,-31,-19.2816450689406,17.102482948984,63,17.102482948984,0.414450687210969,64,0
7.003510370084327,0.45968467796875,1.181728,-31,11.2487638380405,29.1611970182416,63,29.1611970182416,0.494301224205233,64,0
6.686248061787684,-0.399673291,1.10548,-30,-0.192058492862435,41.9499433243727,63,41.9499433243727,0.704080339808287,64,1
6.52394642696701,-0.0240115528125,1.523674,-30,33.4927446086771,98.5378108990058,63,98.5378108990058,1.24059531702667,64,1
6.757675002034289,0.2588328115625,1.834745,-30,5.51430790323874,65.3230769803351,63,65.3230769803351,0.976564720577386,64,1
6.700800205074116,-0.175944196140625,1.070397,-30,3.80952210736625,28.8558641879566,63,28.8558641879566,0.648009658709846,64,1
6.506665757673418,-0.04479109640625,0.8388478,-30,12.2801403392221,27.8403664465657,63,27.8403664465657,0.658026962525332,64,1
5.850884966855978,-0.035472116421875,0.3911844,-30,-4.30689015214552,2.97530474962112,63,2.97530474962112,0.212675493814833,64,1
6.397985520858587,0.06773124578125,0.7321942,-30,3.22716457024962,11.2174226169851,63,11.2174226169851,0.413140057045202,64,1
6.718994546742928,0.10874212021875,1.191084,-30,-16.4296798349768,22.6143962984027,63,22.6143962984027,0.584401483102903,64,1
6.281534099434289,-0.00827531734374999,0.8009576,-30,8.74300546036802,23.9590974135086,63,23.9590974135086,0.61179442315939,64,1
6.760683229807539,-0.227238896776563,0.7130153,-30,0.284200314373476,22.5286856536197,63,22.5286856536197,0.548063132430543,64,1
6.732640539389406,0.22709706015625,0.8945129,-30,15.558139516304,19.8978697502257,63,19.8978697502257,0.509245657925196,64,1
6.560104642808122,0.282784478015625,1.53069,-30,1.32407121402942,25.5003285703051,63,25.5003285703051,0.564336400477984,64,1
6.6908420492964495,-0.6220063259375,1.480638,-30,37.1068540507017,118.986685846729,63,118.986685846729,1.21337343668339,64,1
6.792040194294237,0.692593987671875,2.830643,-30,-51.0397433590623,123.078389358953,63,123.078389358953,1.20142140898787,64,1
6.992409238449623,-0.5316450190625,1.651844,-31,-6.7165230113018,47.8031387684698,63,47.8031387684698,0.681379202033181,64,0
6.544197526145295,0.066181665859375,1.828196,-30,-12.1089744001907,83.9207251379212,63,83.9207251379212,1.14318909957369,64,1
6.53082628420124,0.10407898734375,1.613018,-30,-6.07607745846517,32.0904588750375,63,32.0904588750375,0.700414865858771,64,1
6.936483877290253,-0.33965893126875,0.1151962,-31,-15.9116802841571,14.5572843316161,63,14.5572843316161,0.334797518047658,64,0
7.2888308256407885,0.769886792921875,1.552207,-31,1.56768547245845,51.5100612127259,63,51.5100612127259,0.460563820260897,64,0
6.724670918162149,-0.15955734334375,0.6877557,-30,16.6427655810309,36.2531949550498,63,36.2531949550498,0.735525407690134,64,1
6.786983063990621,-0.3538530440625,0.7714875,-30,3.63146266349405,37.2045384262969,63,37.2045384262969,0.675358376063103,64,1
6.762945197055347,0.36565419053125,2.175287,-30,-17.1943595010373,53.2386928725158,63,53.2386928725158,0.835554659540592,64,1
7.056818761340272,-0.86394216546875,1.623778,-31,48.1348785533362,126.571323259237,63,126.571323259237,1.10963095696305,64,0
6.582776969552671,0.29287095,3.482257,-30,-31.8083434839149,275.492435581035,63,275.492435581035,2.05397076722133,64,1
6.760275776137779,0.40020386875,5.050714,-30,-58.5880868616427,704.365564142318,63,704.365564142318,3.29325808329096,64,1
6.68578243669276,-0.52886750109375,2.064891,-29,29.4397828187534,117.114052818414,63,117.114052818414,1.24507278565334,64,2
6.624759980167482,-0.707434135625,2.110734,-30,106.903190857622,380.417201030692,63,380.417201030692,2.33314288243499,64,1
7.404165801286311,1.9041005171875,5.712151,-31,-207.142118283135,677.997466229173,63,677.997466229172,2.63971809674388,64,0
6.605949785282473,-1.0594730371875,1.439005,-30,167.393040611876,402.233947225788,63,402.233947225788,2.27209645677194,64,2
6.774031661289179,0.59831485,6.649577,-30,-164.395842394426,475.626217050306,63,475.626217050306,2.65963888181845,64,1
6.438841893049701,-0.0195458109375,5.982526,-30,-100.408135711001,597.98654621232,63,597.986546212319,3.05665793732997,64,1
6.629275556624111,-1.1615215696875,5.937152,-30,173.573282407826,875.976487440355,63,875.976487440355,3.51254896896915,64,1
7.441749959757784,1.1393870146875,3.069209,-31,-93.8907819604056,227.349473757652,63,227.349473757652,1.5013769540741,64,0
6.286266629540435,0.374293411671875,2.622015,-28,-16.8437919266591,77.0611688039723,63,77.0611688039723,1.03149658484219,64,3
6.639801670937283,-0.69454102703125,2.458292,-30,68.8062207255264,233.333033555766,63,233.333033555766,1.77860659255475,64,1
7.468912083517835,1.29243786834375,3.455593,-31,-106.280709059628,226.792670403172,63,226.792670403172,1.36866352019795,64,0
6.582111476080052,-0.831775196875,3.776021,-30,111.025573894806,482.67741432561,63,482.67741432561,2.61724752759482,64,1
6.482962601826485,-0.523349184390625,2.627627,-29,58.7972001138321,208.616666444007,63,208.616666444007,1.72792969891291,64,2
6.485626339427082,0.3214346609375,4.497334,-30,-12.6252818142593,478.914479684818,63,478.914479684818,2.71656373085986,64,1
7.1295485518984085,-0.8485931996875,1.018941,-31,59.6161179635511,133.726606018601,63,133.726606018601,1.17019989766055,64,0
6.772440936720411,0.741198923125,4.856118,-30,-41.755597781846,640.665039667383,63,640.665039667383,3.07587636311364,64,1
6.3790942151407295,-0.041268094640625,2.778252,-29,69.1004052087796,286.724722796463,63,286.724722796463,2.1162161368961,64,1
6.1885042331669835,-0.24863972625,2.819416,-29,-1.77124076628145,122.287130359295,63,122.287130359295,1.3597480275383,64,1
6.5789120823844485,0.03378080109375,1.877313,-30,-22.3814045804122,80.5499511198718,63,80.5499511198718,1.12136160257317,64,1
6.659768236313846,-0.4654398434375,1.558289,-30,4.97432038222729,72.7324998394804,63,72.7324998394804,0.959067808933631,64,1
6.719038816896887,0.4813339578125,2.229549,-30,-19.5884563456853,163.031228508905,63,163.031228508905,1.52173603706694,64,1
6.780313618476475,0.698601913125,2.750653,-30,-59.9204807939992,136.35636294934,63,136.35636294934,1.28160974483714,64,1
6.451269907791692,-0.05559383296875,2.008291,-30,10.6392273183049,145.825851153961,63,145.825851153961,1.50845558436982,64,1
7.100606708393225,-0.633540015625,0.600281,-31,4.21764616130045,48.7042923668032,63,48.7042923668032,0.599692935453783,64,0
6.755654992133577,-0.26208093025,1.144306,-30,20.3616009533457,62.8067903812212,63,62.8067903812212,0.955337472156241,64,1
7.409588240116266,1.40294288125,2.698262,-31,-83.1072988856567,189.877679800017,63,189.877679800017,0.999294760731395,64,0
7.125139179025629,-2.05827983828125,0.7887956,-31,180.880040180271,374.745703327325,63,374.745703327325,1.27235440102762,64,0
6.662609377383673,0.580451678125,4.25596,-30,-32.7213420092112,600.153896493689,63,600.153896493689,3.00673917759352,64,1
6.616658690568265,-0.548484856875,3.438754,-30,77.4815916257382,502.488432206086,63,502.488432206086,2.74782570680873,64,1
6.425287116128034,-0.010330978921875,0.1460382,-17,-2.23443422112925,0.341987516992899,63,0.341987516992899,0.072365916200445,64,14
6.3277218762942855,-0.01003127340625,0.2138663,-16,-2.20055030553449,0.386607986031565,63,0.386607986031565,0.077072195606407,64,15
6.76977457644444,-0.0159588695625,0.1114223,-17,-3.43301797898501,0.235016350816162,63,0.235016350816162,0.058458916888612,64,12
6.249428154929918,-0.008489087515625,0.2241574,-17,-1.54801499993292,0.629906325987356,63,0.629906325987356,0.0988444319964686,64,16
6.128147588560568,-0.009198034828125,0.2377226,-16,-0.84477003558798,0.695718166937233,63,0.695718166937233,0.103855633037861,64,16
5.060995872337659,-0.030489170015625,1.697188,-16,-1.1330072875629,18.4561060847427,63,18.4561060847427,0.536140903201632,64,14
4.448076480027232,-0.01560803734375,2.025567,-17,-0.784149633767171,44.0036988493611,63,44.0036988493611,0.829044138566544,64,14
4.97542451731092,0.00278153106250001,1.966627,-17,-3.57812722993675,15.0156271869501,63,15.0156271869501,0.48436704871517,64,14
6.107518446544685,-0.008664436578125,0.2157374,-17,-0.920702967392302,0.775251735185924,63,0.775251735185924,0.10971889491361,64,14
6.3964369322856305,-0.01165390484375,0.1432319,-16,-2.45751145211403,0.429678150761397,63,0.429678150761397,0.0811043007955783,64,15
6.227653246373989,-0.010535637793125,0.1857993,-21,-1.53856729564074,0.623076282189639,63,0.623076282189639,0.0981048788058228,64,14
6.4979499639460245,-0.016243916140625,0.1787826,-22,-2.39580798884341,0.651850535757732,63,0.651850535757732,0.0996057217715474,64,9
5.821904688329575,-0.01111297890625,0.2868392,-24,-1.57932906288541,0.932558180021968,63,0.932558180021968,0.120198682449819,64,4
6.17916227507615,-0.0128671497421875,0.285904,-20,-1.84497692684919,1.48398173885498,63,1.48398173885498,0.151728873742347,64,7
6.372215008086219,-0.00919071,0.2550307,-22,-1.70858027966099,0.710654785173829,63,0.710654785173829,0.104973862785157,64,14
6.049826535497494,-0.010418633828125,0.2363192,-24,-0.693702173530224,0.812164396295628,63,0.812164396295628,0.112167378329328,64,5
6.451791782936537,-0.0185973946875,0.3672969,-23,-2.27180367218278,1.9705486833064,63,1.9705486833064,0.174481976397277,64,16
5.895806117261834,-0.00770696240625,0.2583048,-21,1.5307210630242,1.83628543844861,63,1.83628543844861,0.169211591524423,64,5
6.416206203544736,-0.01350295921875,0.2760807,-23,-1.02565723206402,1.16821899287937,63,1.16821899287937,0.134428761268104,64,16
6.159408483818691,-0.014752825703125,0.3256651,-19,-1.88526693910445,1.65525247039621,63,1.65525247039621,0.160142667592725,64,12
6.143580156458399,-0.00912488947656249,0.2901136,-17,-0.967649406915856,1.2054542583808,63,1.2054542583808,0.136937793100519,64,14
6.263150107044292,-0.013393444109375,0.2910492,-16,-1.843593760573,1.24934968722475,63,1.24934968722475,0.139074456740897,64,15
6.0832383918041595,-0.009022640390625,0.3747817,-16,-0.947327167201925,1.55904893198142,63,1.55904893198142,0.155816339074537,64,15
6.1995951235114655,-0.012991382203125,0.2849684,-18,-1.24412664729852,1.0310172227284,63,1.0310172227284,0.126257150663175,64,14
6.324898228250907,-0.012779441421875,0.2662573,-18,-2.4631536506904,0.969062141291945,63,0.969062141291944,0.122385790983396,64,13
6.2822915352781115,-0.010732986328125,0.2414644,-21,-2.24262743722339,0.499387068497514,63,0.499387068497514,0.0876796780887905,64,11
6.195045767778622,-0.013912337140625,0.2985336,-16,-2.07658710460063,0.875936695243048,63,0.875936695243048,0.116159191364516,64,15
5.947821176147559,-0.00443986246875,0.3223899,-17,-1.42542657429537,0.946180528580829,63,0.946180528580829,0.121508676152504,64,15
6.353763041195274,-0.0122532158203125,0.2550307,-16,-2.4772405023998,0.708689626056373,63,0.708689626056373,0.104513798654492,64,15
6.094462433310769,-0.00779470765625,0.2344485,-16,-1.38740881060924,0.602627809973768,63,0.602627809973768,0.0967228104605822,64,15
5.374867775019286,-0.0077215807228125,0.6142833,-16,-0.519566892325144,4.88659039010267,63,4.88659039010267,0.276212512454623,64,15
5.069896599374487,-0.012691710859375,0.772392,-16,-0.574259393113744,9.01406291694915,63,9.01406291694915,0.375078196584116,64,15
6.191465955055456,-0.009885058296875,0.1923478,-17,-1.43770732933676,0.630422565951322,63,0.630422565951322,0.0987554465103408,64,14
6.610346492064636,-0.016572825390625,0.1030031,-18,-3.19302889136985,0.346623249973261,63,0.346623249973261,0.0717030664574679,64,14
6.36226434728532,-0.00992157475,0.1189072,-19,-1.53468514256936,0.350690717009097,63,0.350690717009097,0.0733560141211837,64,15
6.663740038929994,-0.0099727764259375,0.1460382,-17,-2.71205091597937,0.216524467992029,63,0.216524467992029,0.0573039138517931,64,14
6.351659392254697,-0.0090664683946875,0.08475978,-19,-2.14407846698064,0.116730192951312,63,0.116730192951312,0.0417337802710512,64,8
6.376283168850828,-0.010652521296875,0.1689593,-17,-1.80543339297337,0.410783616550747,63,0.410783616550747,0.0794041422006752,64,15
6.472779663182253,-0.0088910844453125,0.2003004,-17,-2.38330763731204,0.316482716794348,63,0.316482716794348,0.0697566560788145,64,14
6.593523056753154,-0.009753480171875,0.1670882,-16,-2.71203374751579,0.255558316728941,63,0.255558316728941,0.0624337114340205,64,15
6.555909507321,-0.017303733078125,0.146506,-17,-3.47331997816823,0.343443142850535,63,0.343443142850535,0.0711820197002067,64,14
5.948207401751411,-0.005879764859375,0.1404245,-17,-1.00433778238848,0.500031168507472,63,0.500031168507472,0.0881953251205965,64,14
5.6858917581654005,-0.00333622509375,0.08756608,-17,-1.28095304600117,0.0963124852165506,63,0.0963124852165506,0.0386490903338285,64,1
6.6457021458112955,-0.01187311984375,0.1189072,-16,-2.68266076201066,0.218719652187645,63,0.218719652187645,0.057240925836397,64,15
6.679951857865484,-0.0153375814140625,0.08896941,-17,-4.1096897863889,0.165398608576343,63,0.165398608576343,0.0484676371960958,64,16
6.4369905135128365,-0.0086133173046875,0.1306012,-16,-1.35117853829896,0.262869446619425,63,0.262869446619425,0.0635070536904153,64,15
5.590583853306302,-0.003087683921875,0.08756608,-16,-0.384619479912986,0.105655892615336,63,0.105655892615337,0.0405134487561011,64,15
6.243818588498487,-0.0113688373984375,0.05388648,-18,-2.62751636958857,0.0987627654069627,63,0.0987627654069627,0.0376020976235593,64,0
6.561664170840703,-0.0120851135915625,0.0740009,-17,-2.82548148152602,0.140870748644981,63,0.140870748644981,0.045332719718288,64,16
6.557447954245941,-0.0096439396134375,0.1011312,-17,-2.12229891108344,0.201457731634537,63,0.201457731634537,0.0552699872039249,64,13
6.409220885053891,-0.008364795915625,0.08896941,-16,-2.30687283772091,0.113156871170514,63,0.113156871170514,0.0412080853878122,64,15
5.684541388278891,-0.00345308146875,0.1652175,-16,-0.763221354206579,0.341297523672824,63,0.341297523672824,0.0729441569679029,64,15
6.63561893072697,-0.011076408625,0.1432319,-16,-3.06690452749931,0.168784855870019,63,0.168784855870019,0.0501455535909323,64,16
6.7240210105733125,-0.015388818609375,0.1586682,-15,-3.37801307960752,0.242941845727094,63,0.242941845727094,0.0596586171587441,64,16
6.477715463194436,-0.0088837777384375,0.1698949,-17,-2.1370499968428,0.278904296298455,63,0.278904296298455,0.0654137456713603,64,14
6.413257771611926,-0.0071515160625,0.1025353,-16,-2.00572110487011,0.120538581622228,63,0.120538581622228,0.0428050365711224,64,15
6.543818976099268,-0.0089275801759375,0.1582004,-16,-1.86245716983907,0.259012510363709,63,0.259012510363709,0.062987052531732,64,15
6.538180979950318,-0.0117415921015625,0.08990459,-17,-3.29283572561891,0.111454433973087,63,0.111454433973087,0.0400451063895454,64,14
6.522525939667115,-0.008642504121875,0.1315368,-16,-2.29999047608392,0.183214227311014,63,0.183214227311014,0.0528017937596628,64,15
6.460341270801392,-0.0093807421446875,0.1792504,-16,-2.17880721015426,0.278433802726654,63,0.278433802726654,0.0652880528459752,64,15
6.055683807954054,-0.00650095671875,0.1511834,-16,-1.41776341289571,0.396071913081215,63,0.396071913081215,0.0783987321557876,64,15
6.476569834022504,-0.00965123934375,0.1212457,-17,-2.06567214598872,0.129661608200204,63,0.129661608200204,0.0439638056503055,64,15
6.600556013563158,-0.012165514078125,0.08522719,-16,-3.14821163246964,0.132369295192172,63,0.132369295192172,0.0438208911889367,64,15
6.594209813536579,-0.008379464703125,0.1315368,-16,-2.14248343845685,0.245242116236083,63,0.245242116236083,0.0613326392508742,64,15
6.1997001476576346,-0.004206013859375,0.1095516,-16,-0.786787281260234,0.179599951619356,63,0.179599951619356,0.0528068053518406,64,13
6.548212315477077,-0.009943537703125,0.07446868,-17,-2.54867658076843,0.124423321326903,63,0.124423321326903,0.0429562621008788,64,16
6.429465032748834,-0.007699714371875,0.0870983,-16,-1.91324978354627,0.102558471740693,63,0.102558471740693,0.0392834636907168,64,16
5.94373365822303,-0.0051853433125,0.1698949,-15,-1.02078416415202,0.42124685036539,63,0.42124685036539,0.0809635365562222,64,16
6.40359224296202,-0.0074365154375,0.101599,-17,-1.64027729940266,0.171034789230288,63,0.171034789230288,0.0511577640233725,64,14
6.475587849620364,-0.0092418832775,0.09692162,-16,-2.15810317003961,0.133083028020987,63,0.133083028020987,0.0446543380458494,64,15
6.25310603229941,-0.0059820265625,0.1572649,-18,-1.40197805482952,0.273246519299744,63,0.273246519299744,0.0650668288935618,64,12
6.774804636175572,-0.011580781484375,0.1156327,-15,-2.85232959935358,0.240030558903301,63,0.240030558903301,0.0601362035971281,64,16
5.955803103647988,-0.0049514471875,0.153523,-17,-0.849370947942218,0.362256488660354,63,0.362256488660354,0.075071571224182,64,14
6.630966092460587,-0.0104259332165625,0.152119,-17,-2.49617235056686,0.2698938604484,63,0.2698938604484,0.0640967353776308,64,16
6.241545628921529,-0.00661070015625,0.1025353,-16,-1.56069434293796,0.154515563880591,63,0.154515563880591,0.0486888522053909,64,15
6.678693127133284,-0.012538338171875,0.1039386,-16,-3.37988513209722,0.17214212598818,63,0.17214212598818,0.0503240578098886,64,16
6.570845436517214,-0.009095710734375,0.08943719,-17,-2.53632923389781,0.137602433767428,63,0.137602433767428,0.0454676376541891,64,14
6.436054072941556,-0.006954218559375,0.1142297,-17,-1.61250341829408,0.164349005673938,63,0.164349005673938,0.0501955382268557,64,14
6.6667264121368,-0.0110691555,0.0973894,-15,-2.9004993502638,0.132490797136996,63,0.132490797136996,0.0441321028479539,64,17
6.488375846902715,-0.009103001008125,0.1034709,-17,-2.06777328266116,0.14877873155327,63,0.14877873155327,0.0473476826588791,64,14
6.349593828842641,-0.0075973720353125,0.08522719,-15,-1.63273600842513,0.150373476016385,63,0.150373476016385,0.0478734320987441,64,16
6.458178233521483,-0.0086571334728125,0.1048742,-16,-2.4768030323679,0.140010544247227,63,0.140010544247227,0.0459643208793172,64,15
6.462948214750727,-0.0054265654140625,0.1104868,-17,-1.2645100051695,0.169367482479675,63,0.169367482479675,0.0511558335046143,64,16
6.285642068868397,-0.006859188421875,0.1273271,-16,-1.66054240699758,0.261203504414953,63,0.261203504414953,0.0635157955998101,64,15
6.630971921358873,-0.011310325746875,0.1343442,-16,-3.10381102760322,0.203268833678715,63,0.203268833678715,0.0552100720677803,64,15
6.126078797873342,-0.008547570328125,0.3434399,-17,-1.45466221231179,0.86338169557458,63,0.86338169557458,0.115832974730163,64,16
6.091974923053497,-0.007955433390625,0.2077848,-16,-1.56339466568426,0.582935078363942,63,0.582935078363942,0.0951055817447321,64,15
