预测结果_Y,Peak Value,Mean,Duration,Energy,Standard Deviation,Autocorrelation Lag,Entropy,Autocorrelation Peak,Bandwidth,Peak Frequency
6.608962342406081,0.01649499,-0.000710445446875,64,0.00674838959906875,0.0102439667488949,63,-0.190039183566918,0.00674838959906875,-19,22
5.489843738242748,0.03239979,-0.0018798459859375,64,0.00751470905829486,0.010671621624899,63,-0.841313056913491,0.00751470905829486,-23,2
6.597989915325156,0.01743055,0.0004443368328125,64,0.00384275861119692,0.00773599819538229,63,0.218784935069335,0.00384275861119692,-18,8
5.3260798372987495,0.02351202,-5.26253109375003e-05,64,0.0087320844390065,0.0116805843148417,63,-0.0709220611200871,0.0087320844390065,-19,8
5.7858726782927326,0.0314635,0.001577303434375,64,0.00812021176826146,0.0111530454475446,63,0.617119491254916,0.00812021176826146,-13,8
4.554962902764826,0.03006035,0.0025200986203125,64,0.0101172264468884,0.0123179042932039,63,0.885210378421674,0.0101172264468884,-23,8
6.384624616007849,0.03006035,0.001869618453125,64,0.00643154539871609,0.00984872700884096,63,0.634478197939948,0.00643154539871609,-23,8
4.841394622098787,0.0291248,0.0041573188203125,64,0.00831147738083717,0.010610538831834,63,1.55488551344081,0.00831147738083717,-23,0
6.937430306359939,0.02351202,0.0053560265015625,64,0.00737067500396914,0.00929945036287511,63,2.07805401848034,0.00737067500396914,-25,0
4.852220686382558,0.03754497,0.0042012437703125,64,0.00931486485142408,0.0113090368328126,63,1.61222753418282,0.00931486485142408,-23,0
6.0651443219849765,0.02585072,0.001789267984375,64,0.00688789016717667,0.0102186987401638,63,0.683873668174216,0.00688789016717667,-23,5
4.942578465785055,0.02725387,0.0021692514015625,64,0.00756948612271098,0.0106568085759377,63,0.890890693520401,0.00756948612271098,-23,8
5.084462948192537,0.04596515,-0.0014413471015625,64,0.00801919600598954,0.0111005610725947,63,-0.627671347737434,0.00801919600598955,-18,8
5.634765730645846,0.01789833,-0.0024353681734375,64,0.00716506271414154,0.0102967512725262,63,-0.860850998580339,0.00716506271414154,-23,1
5.508540484209004,0.02210796,-0.000768923378125,64,0.00735356087014728,0.0106914987459488,63,-0.309170246699856,0.00735356087014728,-23,8
5.426312106669097,0.03520627,0.002037711959375,64,0.00709441069574432,0.0103294674156815,63,0.625331393780033,0.00709441069574432,-23,8
4.624745802239541,0.03286757,0.003791862040625,64,0.008170103929504,0.0106432916037928,63,1.42896432758277,0.008170103929504,-20,0
4.786583631154335,0.0314635,0.0023739692953125,64,0.00751853421926162,0.0105755078819353,63,0.923545518293486,0.00751853421926162,-23,8
6.53805024883761,0.02164018,0.0018257962734375,64,0.00490053862137739,0.00855788431371466,63,0.768164526088355,0.00490053862137739,-21,8
6.534159422567113,0.02351202,0.001642984940625,64,0.00557846249894568,0.00919043399578636,63,0.663100884897506,0.00557846249894568,-18,8
5.5417177968176246,0.03333534,0.000451685846874999,64,0.00716467733582332,0.010570906454414,63,0.209437255467613,0.00716467733582332,-23,8
6.103399699077657,0.02257646,-0.0003230845640625,64,0.00658444507019477,0.0101379273318691,63,-0.103948626398499,0.00658444507019477,-17,8
5.714917640899948,0.0291248,0.00254937465625,64,0.00673619349582142,0.00993749023819797,63,1.04345968726947,0.00673619349582142,-23,8
6.237362695894213,0.03099572,0.00068556859375,64,0.00651586317725658,0.0100667948150292,63,0.26727798049631,0.00651586317725658,-21,8
6.6915822953999475,0.02023703,-0.000600832840625,64,0.00554988318971034,0.00929278885678839,63,-0.237545893070313,0.00554988318971034,-22,8
6.360607187008453,0.02725387,-0.000593552453125,64,0.00590207261524157,0.00958475769639164,63,-0.301343232150244,0.00590207261524157,-23,8
5.425546332852201,0.02631832,-0.0018579553484375,64,0.00790952140825156,0.0109605781748566,63,-0.787856279987345,0.00790952140825156,-19,2
6.384624616007849,0.03006035,0.001796548509375,64,0.006440526987034,0.00986942995445374,63,0.65032254968195,0.006440526987034,-23,8
6.444544927892847,0.01789833,-0.0003011256296875,64,0.00483181387617014,0.0086836867268634,63,-0.170959924936197,0.00483181387617013,-21,8
5.894195391842148,0.02304424,0.0015846009484375,64,0.00597662949659297,0.00953277901340822,63,0.577796780455454,0.00597662949659297,-22,27
5.122666373686654,0.02444739,0.0026590469421875,64,0.00738922710864076,0.0104108665792889,63,1.08540629625046,0.00738922710864076,-22,8
6.375071627981222,0.02023703,0.0020596758640625,64,0.00479306909290183,0.00840532211825278,63,0.829570546662455,0.00479306909290183,-17,0
6.090442460254332,0.0291248,0.0017161318953125,64,0.00620231946932364,0.00969361300166625,63,0.723762442958341,0.00620231946932364,-22,8
6.003512228221369,0.02444739,0.00372609813125,64,0.00650449959569355,0.00936744356262726,63,1.45502935904386,0.00650449959569355,-23,0
6.444616583896014,0.01930148,0.0012118898375,64,0.00554562940210987,0.00922939772843987,63,0.580486411393957,0.00554562940210987,-19,3
4.928079393132819,0.02444739,0.0031487627046875,64,0.00806635451723479,0.0107759956737817,63,1.17198675854362,0.00806635451723479,-21,8
5.034312591338601,0.02959258,0.0023447360921875,64,0.00905277010229054,0.0116598347117909,63,0.835373572250047,0.00905277010229054,-18,24
6.1946682387275,0.02164018,-0.00169719723125,64,0.00517156119876106,0.0088275231684136,63,-0.708988222554797,0.00517156119876106,-19,2
6.039914216880677,0.02351202,-0.0001038111265625,64,0.00576783846516035,0.00949271822336112,63,-0.0378472157657411,0.00576783846516035,-18,26
6.28194386109886,0.04315867,0.0055533675984375,64,0.0177166044260549,0.0156838149846819,63,1.78323199323907,0.0177166044260549,-30,1
5.024886027193903,0.1376493,0.0182345563375,64,0.16965861939796,0.0481499416746028,63,3.91485443948002,0.16965861939796,-30,1
6.2084443840302725,0.3925877,0.0893805414375,64,2.12196778221759,0.158640680184778,63,9.94699265597112,2.12196778221759,-30,0
5.643476488005193,0.5165492,-0.0456463008125,64,5.39102021122974,0.286620142388143,63,-1.083438941185,5.39102021122974,-29,1
6.350495051634685,0.5937319,0.01256276046875,64,9.54120744280251,0.38590613281366,63,6.96004456130158,9.54120744280251,-30,1
7.041875621446548,0.7827141,-0.2251411803125,64,7.76762349172611,0.265858168927936,63,-21.8614166589281,7.76762349172611,-31,0
6.4803773622216205,1.280897,-0.0579108290625,64,64.5344016162496,1.00249506788372,63,16.4268553596923,64.5344016162496,-30,1
6.4635963595049075,1.916139,0.3334945440625,64,44.2833675547757,0.76204265439929,63,-10.7817241783127,44.2833675547757,-30,2
7.156900672911181,0.7901987,-0.30896103953125,64,17.102482948984,0.414450687210969,63,-19.2816450689406,17.102482948984,-31,0
7.022603754423844,1.181728,0.45968467796875,64,29.1611970182416,0.494301224205233,63,11.2487638380405,29.1611970182416,-31,0
6.903892469305007,1.10548,-0.399673291,64,41.9499433243727,0.704080339808287,63,-0.192058492862435,41.9499433243727,-30,1
6.342142260141031,1.523674,-0.0240115528125,64,98.5378108990058,1.24059531702667,63,33.4927446086771,98.5378108990058,-30,1
6.862477943234196,1.834745,0.2588328115625,64,65.3230769803351,0.976564720577386,63,5.51430790323874,65.3230769803351,-30,1
6.61667373317364,1.070397,-0.175944196140625,64,28.8558641879566,0.648009658709846,63,3.80952210736625,28.8558641879566,-30,1
6.508691081054999,0.8388478,-0.04479109640625,64,27.8403664465657,0.658026962525332,63,12.2801403392221,27.8403664465657,-30,1
5.859910334940683,0.3911844,-0.035472116421875,64,2.97530474962112,0.212675493814833,63,-4.30689015214552,2.97530474962112,-30,1
6.416575065764651,0.7321942,0.06773124578125,64,11.2174226169851,0.413140057045202,63,3.22716457024962,11.2174226169851,-30,1
6.5900314510140054,1.191084,0.10874212021875,64,22.6143962984027,0.584401483102903,63,-16.4296798349768,22.6143962984027,-30,1
6.230769258046556,0.8009576,-0.00827531734374999,64,23.9590974135086,0.61179442315939,63,8.74300546036802,23.9590974135086,-30,1
6.697275063237249,0.7130153,-0.227238896776563,64,22.5286856536197,0.548063132430543,63,0.284200314373476,22.5286856536197,-30,1
6.771442776946445,0.8945129,0.22709706015625,64,19.8978697502257,0.509245657925196,63,15.558139516304,19.8978697502257,-30,1
6.561840342963584,1.53069,0.282784478015625,64,25.5003285703051,0.564336400477984,63,1.32407121402942,25.5003285703051,-30,1
6.591290102428579,1.480638,-0.6220063259375,64,118.986685846729,1.21337343668339,63,37.1068540507017,118.986685846729,-30,1
6.885198783361354,2.830643,0.692593987671875,64,123.078389358953,1.20142140898787,63,-51.0397433590623,123.078389358953,-30,1
6.86535054391537,1.651844,-0.5316450190625,64,47.8031387684698,0.681379202033181,63,-6.7165230113018,47.8031387684698,-31,0
6.736175313865119,1.828196,0.066181665859375,64,83.9207251379212,1.14318909957369,63,-12.1089744001907,83.9207251379212,-30,1
6.388887669712755,1.613018,0.10407898734375,64,32.0904588750375,0.700414865858771,63,-6.07607745846517,32.0904588750375,-30,1
7.035247242423016,0.1151962,-0.33965893126875,64,14.5572843316161,0.334797518047658,63,-15.9116802841571,14.5572843316161,-31,0
7.25182440665371,1.552207,0.769886792921875,64,51.5100612127259,0.460563820260897,63,1.56768547245845,51.5100612127259,-31,0
6.4265602843882395,0.6877557,-0.15955734334375,64,36.2531949550498,0.735525407690134,63,16.6427655810309,36.2531949550498,-30,1
6.813629822258488,0.7714875,-0.3538530440625,64,37.2045384262969,0.675358376063103,63,3.63146266349405,37.2045384262969,-30,1
6.78728475053381,2.175287,0.36565419053125,64,53.2386928725158,0.835554659540592,63,-17.1943595010373,53.2386928725158,-30,1
7.064110486602672,1.623778,-0.86394216546875,64,126.571323259237,1.10963095696305,63,48.1348785533362,126.571323259237,-31,0
6.427497962577605,3.482257,0.29287095,64,275.492435581035,2.05397076722133,63,-31.8083434839149,275.492435581035,-30,1
6.645567768877794,5.050714,0.40020386875,64,704.365564142318,3.29325808329096,63,-58.5880868616427,704.365564142318,-30,1
6.55600791601291,2.064891,-0.52886750109375,64,117.114052818414,1.24507278565334,63,29.4397828187534,117.114052818414,-29,2
6.613945259186229,2.110734,-0.707434135625,64,380.417201030692,2.33314288243499,63,106.903190857622,380.417201030692,-30,1
7.140088954580278,5.712151,1.9041005171875,64,677.997466229173,2.63971809674388,63,-207.142118283135,677.997466229172,-31,0
6.703146260441021,1.439005,-1.0594730371875,64,402.233947225788,2.27209645677194,63,167.393040611876,402.233947225788,-30,2
6.761545413659449,6.649577,0.59831485,64,475.626217050306,2.65963888181845,63,-164.395842394426,475.626217050306,-30,1
6.6604963906281585,5.982526,-0.0195458109375,64,597.98654621232,3.05665793732997,63,-100.408135711001,597.986546212319,-30,1
6.725178766976801,5.937152,-1.1615215696875,64,875.976487440355,3.51254896896915,63,173.573282407826,875.976487440355,-30,1
7.2962027045920115,3.069209,1.1393870146875,64,227.349473757652,1.5013769540741,63,-93.8907819604056,227.349473757652,-31,0
6.37803610780727,2.622015,0.374293411671875,64,77.0611688039723,1.03149658484219,63,-16.8437919266591,77.0611688039723,-28,3
6.894128992038199,2.458292,-0.69454102703125,64,233.333033555766,1.77860659255475,63,68.8062207255264,233.333033555766,-30,1
7.339650524958226,3.455593,1.29243786834375,64,226.792670403172,1.36866352019795,63,-106.280709059628,226.792670403172,-31,0
6.718201727100144,3.776021,-0.831775196875,64,482.67741432561,2.61724752759482,63,111.025573894806,482.67741432561,-30,1
6.599319643205525,2.627627,-0.523349184390625,64,208.616666444007,1.72792969891291,63,58.7972001138321,208.616666444007,-29,2
6.586942621956837,4.497334,0.3214346609375,64,478.914479684818,2.71656373085986,63,-12.6252818142593,478.914479684818,-30,1
7.35339866438643,1.018941,-0.8485931996875,64,133.726606018601,1.17019989766055,63,59.6161179635511,133.726606018601,-31,0
6.608408083938696,4.856118,0.741198923125,64,640.665039667383,3.07587636311364,63,-41.755597781846,640.665039667383,-30,1
6.242046529901761,2.778252,-0.041268094640625,64,286.724722796463,2.1162161368961,63,69.1004052087796,286.724722796463,-29,1
6.645022740670264,2.819416,-0.24863972625,64,122.287130359295,1.3597480275383,63,-1.77124076628145,122.287130359295,-29,1
6.583917082564917,1.877313,0.03378080109375,64,80.5499511198718,1.12136160257317,63,-22.3814045804122,80.5499511198718,-30,1
6.951195029369656,1.558289,-0.4654398434375,64,72.7324998394804,0.959067808933631,63,4.97432038222729,72.7324998394804,-30,1
6.861796692658874,2.229549,0.4813339578125,64,163.031228508905,1.52173603706694,63,-19.5884563456853,163.031228508905,-30,1
6.948382776692211,2.750653,0.698601913125,64,136.35636294934,1.28160974483714,63,-59.9204807939992,136.35636294934,-30,1
6.742518096979391,2.008291,-0.05559383296875,64,145.825851153961,1.50845558436982,63,10.6392273183049,145.825851153961,-30,1
7.150004161031483,0.600281,-0.633540015625,64,48.7042923668032,0.599692935453783,63,4.21764616130045,48.7042923668032,-31,0
6.760711527485885,1.144306,-0.26208093025,64,62.8067903812212,0.955337472156241,63,20.3616009533457,62.8067903812212,-30,1
7.486486413257474,2.698262,1.40294288125,64,189.877679800017,0.999294760731395,63,-83.1072988856567,189.877679800017,-31,0
7.250631928124854,0.7887956,-2.05827983828125,64,374.745703327325,1.27235440102762,63,180.880040180271,374.745703327325,-31,0
6.608408083938696,4.25596,0.580451678125,64,600.153896493689,3.00673917759352,63,-32.7213420092112,600.153896493689,-30,1
6.718201727100144,3.438754,-0.548484856875,64,502.488432206086,2.74782570680873,63,77.4815916257382,502.488432206086,-30,1
6.652237601526451,0.1460382,-0.010330978921875,64,0.341987516992899,0.072365916200445,63,-2.23443422112925,0.341987516992899,-17,14
6.542582633513486,0.2138663,-0.01003127340625,64,0.386607986031565,0.077072195606407,63,-2.20055030553449,0.386607986031565,-16,15
6.535180346899211,0.1114223,-0.0159588695625,64,0.235016350816162,0.058458916888612,63,-3.43301797898501,0.235016350816162,-17,12
6.498697133930404,0.2241574,-0.008489087515625,64,0.629906325987356,0.0988444319964686,63,-1.54801499993292,0.629906325987356,-17,16
6.563459060790102,0.2377226,-0.009198034828125,64,0.695718166937233,0.103855633037861,63,-0.84477003558798,0.695718166937233,-16,16
5.593263952994642,1.697188,-0.030489170015625,64,18.4561060847427,0.536140903201632,63,-1.1330072875629,18.4561060847427,-16,14
4.584195997517538,2.025567,-0.01560803734375,64,44.0036988493611,0.829044138566544,63,-0.784149633767171,44.0036988493611,-17,14
5.176469247646713,1.966627,0.00278153106250001,64,15.0156271869501,0.48436704871517,63,-3.57812722993675,15.0156271869501,-17,14
6.367350187591242,0.2157374,-0.008664436578125,64,0.775251735185924,0.10971889491361,63,-0.920702967392302,0.775251735185924,-17,14
6.582298424260956,0.1432319,-0.01165390484375,64,0.429678150761397,0.0811043007955783,63,-2.45751145211403,0.429678150761397,-16,15
6.246273274936176,0.1857993,-0.010535637793125,64,0.623076282189639,0.0981048788058228,63,-1.53856729564074,0.623076282189639,-21,14
6.004597297747326,0.1787826,-0.016243916140625,64,0.651850535757732,0.0996057217715474,63,-2.39580798884341,0.651850535757732,-22,9
5.782977587071532,0.2868392,-0.01111297890625,64,0.932558180021968,0.120198682449819,63,-1.57932906288541,0.932558180021968,-24,4
6.385292748258316,0.285904,-0.0128671497421875,64,1.48398173885498,0.151728873742347,63,-1.84497692684919,1.48398173885498,-20,7
6.250681734907149,0.2550307,-0.00919071,64,0.710654785173829,0.104973862785157,63,-1.70858027966099,0.710654785173829,-22,14
6.205675223604487,0.2363192,-0.010418633828125,64,0.812164396295628,0.112167378329328,63,-0.693702173530224,0.812164396295628,-24,5
6.553812739279256,0.3672969,-0.0185973946875,64,1.9705486833064,0.174481976397277,63,-2.27180367218278,1.9705486833064,-23,16
6.096808923836131,0.2583048,-0.00770696240625,64,1.83628543844861,0.169211591524423,63,1.5307210630242,1.83628543844861,-21,5
6.347279124527245,0.2760807,-0.01350295921875,64,1.16821899287937,0.134428761268104,63,-1.02565723206402,1.16821899287937,-23,16
6.25783975413029,0.3256651,-0.014752825703125,64,1.65525247039621,0.160142667592725,63,-1.88526693910445,1.65525247039621,-19,12
6.464600083051261,0.2901136,-0.00912488947656249,64,1.2054542583808,0.136937793100519,63,-0.967649406915856,1.2054542583808,-17,14
6.45364522911723,0.2910492,-0.013393444109375,64,1.24934968722475,0.139074456740897,63,-1.843593760573,1.24934968722475,-16,15
6.41630020169843,0.3747817,-0.009022640390625,64,1.55904893198142,0.155816339074537,63,-0.947327167201925,1.55904893198142,-16,15
6.351120534123656,0.2849684,-0.012991382203125,64,1.0310172227284,0.126257150663175,63,-1.24412664729852,1.0310172227284,-18,14
6.2634213133600785,0.2662573,-0.012779441421875,64,0.969062141291945,0.122385790983396,63,-2.4631536506904,0.969062141291944,-18,13
6.160081754082221,0.2414644,-0.010732986328125,64,0.499387068497514,0.0876796780887905,63,-2.24262743722339,0.499387068497514,-21,11
6.414211629608719,0.2985336,-0.013912337140625,64,0.875936695243048,0.116159191364516,63,-2.07658710460063,0.875936695243048,-16,15
5.935850606019179,0.3223899,-0.00443986246875,64,0.946180528580829,0.121508676152504,63,-1.42542657429537,0.946180528580829,-17,15
6.475692871983505,0.2550307,-0.0122532158203125,64,0.708689626056373,0.104513798654492,63,-2.4772405023998,0.708689626056373,-16,15
6.346080613964497,0.2344485,-0.00779470765625,64,0.602627809973768,0.0967228104605822,63,-1.38740881060924,0.602627809973768,-16,15
6.092134427173551,0.6142833,-0.0077215807228125,64,4.88659039010267,0.276212512454623,63,-0.519566892325144,4.88659039010267,-16,15
5.910029893201576,0.772392,-0.012691710859375,64,9.01406291694915,0.375078196584116,63,-0.574259393113744,9.01406291694915,-16,15
6.411625973144962,0.1923478,-0.009885058296875,64,0.630422565951322,0.0987554465103408,63,-1.43770732933676,0.630422565951322,-17,14
6.370754193272187,0.1030031,-0.016572825390625,64,0.346623249973261,0.0717030664574679,63,-3.19302889136985,0.346623249973261,-18,14
6.309688737421086,0.1189072,-0.00992157475,64,0.350690717009097,0.0733560141211837,63,-1.53468514256936,0.350690717009097,-19,15
6.58869278304701,0.1460382,-0.0099727764259375,64,0.216524467992029,0.0573039138517931,63,-2.71205091597937,0.216524467992029,-17,14
6.350464510646507,0.08475978,-0.0090664683946875,64,0.116730192951312,0.0417337802710512,63,-2.14407846698064,0.116730192951312,-19,8
6.539839370406901,0.1689593,-0.010652521296875,64,0.410783616550747,0.0794041422006752,63,-1.80543339297337,0.410783616550747,-17,15
6.673636561235496,0.2003004,-0.0088910844453125,64,0.316482716794348,0.0697566560788145,63,-2.38330763731204,0.316482716794348,-17,14
6.639383784568987,0.1670882,-0.009753480171875,64,0.255558316728941,0.0624337114340205,63,-2.71203374751579,0.255558316728941,-16,15
6.929450556477681,0.146506,-0.017303733078125,64,0.343443142850535,0.0711820197002067,63,-3.47331997816823,0.343443142850535,-17,14
6.559714983628225,0.1404245,-0.005879764859375,64,0.500031168507472,0.0881953251205965,63,-1.00433778238848,0.500031168507472,-17,14
5.097251667286623,0.08756608,-0.00333622509375,64,0.0963124852165506,0.0386490903338285,63,-1.28095304600117,0.0963124852165506,-17,1
6.48513089078765,0.1189072,-0.01187311984375,64,0.218719652187645,0.057240925836397,63,-2.68266076201066,0.218719652187645,-16,15
6.676217796777267,0.08896941,-0.0153375814140625,64,0.165398608576343,0.0484676371960958,63,-4.1096897863889,0.165398608576343,-17,16
6.501977695095827,0.1306012,-0.0086133173046875,64,0.262869446619425,0.0635070536904153,63,-1.35117853829896,0.262869446619425,-16,15
5.309808018593793,0.08756608,-0.003087683921875,64,0.105655892615336,0.0405134487561011,63,-0.384619479912986,0.105655892615337,-16,15
6.314321692962337,0.05388648,-0.0113688373984375,64,0.0987627654069627,0.0376020976235593,63,-2.62751636958857,0.0987627654069627,-18,0
6.548003983573812,0.0740009,-0.0120851135915625,64,0.140870748644981,0.045332719718288,63,-2.82548148152602,0.140870748644981,-17,16
6.440318710362108,0.1011312,-0.0096439396134375,64,0.201457731634537,0.0552699872039249,63,-2.12229891108344,0.201457731634537,-17,13
6.225053893453741,0.08896941,-0.008364795915625,64,0.113156871170514,0.0412080853878122,63,-2.30687283772091,0.113156871170514,-16,15
6.123169439330627,0.1652175,-0.00345308146875,64,0.341297523672824,0.0729441569679029,63,-0.763221354206579,0.341297523672824,-16,15
6.610253406789623,0.1432319,-0.011076408625,64,0.168784855870019,0.0501455535909323,63,-3.06690452749931,0.168784855870019,-16,16
6.756260624437277,0.1586682,-0.015388818609375,64,0.242941845727094,0.0596586171587441,63,-3.37801307960752,0.242941845727094,-15,16
6.703572607191683,0.1698949,-0.0088837777384375,64,0.278904296298455,0.0654137456713603,63,-2.1370499968428,0.278904296298455,-17,14
6.301845829554169,0.1025353,-0.0071515160625,64,0.120538581622228,0.0428050365711224,63,-2.00572110487011,0.120538581622228,-16,15
6.722088226408535,0.1582004,-0.0089275801759375,64,0.259012510363709,0.062987052531732,63,-1.86245716983907,0.259012510363709,-16,15
6.55342676036829,0.08990459,-0.0117415921015625,64,0.111454433973087,0.0400451063895454,63,-3.29283572561891,0.111454433973087,-17,14
6.576715267522877,0.1315368,-0.008642504121875,64,0.183214227311014,0.0528017937596628,63,-2.29999047608392,0.183214227311014,-16,15
6.692152180452348,0.1792504,-0.0093807421446875,64,0.278433802726654,0.0652880528459752,63,-2.17880721015426,0.278433802726654,-16,15
6.43220507540446,0.1511834,-0.00650095671875,64,0.396071913081215,0.0783987321557876,63,-1.41776341289571,0.396071913081215,-16,15
6.294151210071891,0.1212457,-0.00965123934375,64,0.129661608200204,0.0439638056503055,63,-2.06567214598872,0.129661608200204,-17,15
6.40817982554749,0.08522719,-0.012165514078125,64,0.132369295192172,0.0438208911889367,63,-3.14821163246964,0.132369295192172,-16,15
6.576715267522877,0.1315368,-0.008379464703125,64,0.245242116236083,0.0613326392508742,63,-2.14248343845685,0.245242116236083,-16,15
6.01034880245376,0.1095516,-0.004206013859375,64,0.179599951619356,0.0528068053518406,63,-0.786787281260234,0.179599951619356,-16,13
6.456337081486516,0.07446868,-0.009943537703125,64,0.124423321326903,0.0429562621008788,63,-2.54867658076843,0.124423321326903,-17,16
6.269490054788531,0.0870983,-0.007699714371875,64,0.102558471740693,0.0392834636907168,63,-1.91324978354627,0.102558471740693,-16,16
6.474272594683781,0.1698949,-0.0051853433125,64,0.42124685036539,0.0809635365562222,63,-1.02078416415202,0.42124685036539,-15,16
6.294206636080811,0.101599,-0.0074365154375,64,0.171034789230288,0.0511577640233725,63,-1.64027729940266,0.171034789230288,-17,14
6.357773550695483,0.09692162,-0.0092418832775,64,0.133083028020987,0.0446543380458494,63,-2.15810317003961,0.133083028020987,-16,15
6.458521598811642,0.1572649,-0.0059820265625,64,0.273246519299744,0.0650668288935618,63,-1.40197805482952,0.273246519299744,-18,12
6.594333479102597,0.1156327,-0.011580781484375,64,0.240030558903301,0.0601362035971281,63,-2.85232959935358,0.240030558903301,-15,16
6.546033557025505,0.153523,-0.0049514471875,64,0.362256488660354,0.075071571224182,63,-0.849370947942218,0.362256488660354,-17,14
6.7426762690089435,0.152119,-0.0104259332165625,64,0.2698938604484,0.0640967353776308,63,-2.49617235056686,0.2698938604484,-17,16
6.228627874741414,0.1025353,-0.00661070015625,64,0.154515563880591,0.0486888522053909,63,-1.56069434293796,0.154515563880591,-16,15
6.460437400677056,0.1039386,-0.012538338171875,64,0.17214212598818,0.0503240578098886,63,-3.37988513209722,0.17214212598818,-16,16
6.392204503276104,0.08943719,-0.009095710734375,64,0.137602433767428,0.0454676376541891,63,-2.53632923389781,0.137602433767428,-17,14
6.294206636080811,0.1142297,-0.006954218559375,64,0.164349005673938,0.0501955382268557,63,-1.61250341829408,0.164349005673938,-17,14
6.514952253164397,0.0973894,-0.0110691555,64,0.132490797136996,0.0441321028479539,63,-2.9004993502638,0.132490797136996,-15,17
6.36516236712797,0.1034709,-0.009103001008125,64,0.14877873155327,0.0473476826588791,63,-2.06777328266116,0.14877873155327,-17,14
6.230614372756987,0.08522719,-0.0075973720353125,64,0.150373476016385,0.0478734320987441,63,-1.63273600842513,0.150373476016385,-15,16
6.3033654471684635,0.1048742,-0.0086571334728125,64,0.140010544247227,0.0459643208793172,63,-2.4768030323679,0.140010544247227,-16,15
6.231116832590103,0.1104868,-0.0054265654140625,64,0.169367482479675,0.0511558335046143,63,-1.2645100051695,0.169367482479675,-17,16
6.501977695095827,0.1273271,-0.006859188421875,64,0.261203504414953,0.0635157955998101,63,-1.66054240699758,0.261203504414953,-16,15
6.662014107313783,0.1343442,-0.011310325746875,64,0.203268833678715,0.0552100720677803,63,-3.10381102760322,0.203268833678715,-16,15
6.3559081804003075,0.3434399,-0.008547570328125,64,0.86338169557458,0.115832974730163,63,-1.45466221231179,0.86338169557458,-17,16
6.477948877656694,0.2077848,-0.007955433390625,64,0.582935078363942,0.0951055817447321,63,-1.56339466568426,0.582935078363942,-16,15
