预测结果_Y,Standard Deviation,Duration,Energy,Entropy,Bandwidth,Autocorrelation Lag,Autocorrelation Peak,Mean,Peak Frequency,Peak Value
5.943731659094874,0.0101379273318691,64,0.00658444507019477,-0.103948626398499,-17,63,0.00658444507019477,-0.0003230845640625,8,0.02257646
5.624838427837278,0.00993749023819797,64,0.00673619349582142,1.04345968726947,-23,63,0.00673619349582142,0.00254937465625,8,0.0291248
5.601620468344849,0.0100667948150292,64,0.00651586317725658,0.26727798049631,-21,63,0.00651586317725658,0.00068556859375,8,0.03099572
6.628079227142027,0.00929278885678839,64,0.00554988318971034,-0.237545893070313,-22,63,0.00554988318971034,-0.000600832840625,8,0.02023703
6.453416295211413,0.00958475769639164,64,0.00590207261524157,-0.301343232150244,-23,63,0.00590207261524157,-0.000593552453125,8,0.02725387
5.0364523415353535,0.0109605781748566,64,0.00790952140825156,-0.787856279987345,-19,63,0.00790952140825156,-0.0018579553484375,2,0.02631832
5.842238470023889,0.00986942995445374,64,0.006440526987034,0.65032254968195,-23,63,0.006440526987034,0.001796548509375,8,0.03006035
6.411615221802012,0.0086836867268634,64,0.00483181387617014,-0.170959924936197,-21,63,0.00483181387617013,-0.0003011256296875,8,0.01789833
6.748444596236943,0.00953277901340822,64,0.00597662949659297,0.577796780455454,-22,63,0.00597662949659297,0.0015846009484375,27,0.02304424
5.2685080404674585,0.0104108665792889,64,0.00738922710864076,1.08540629625046,-22,63,0.00738922710864076,0.0026590469421875,8,0.02444739
6.23544854884334,0.00840532211825278,64,0.00479306909290183,0.829570546662455,-17,63,0.00479306909290183,0.0020596758640625,0,0.02023703
5.998509003488727,0.00969361300166625,64,0.00620231946932364,0.723762442958341,-22,63,0.00620231946932364,0.0017161318953125,8,0.0291248
6.191315206023402,0.00936744356262726,64,0.00650449959569355,1.45502935904386,-23,63,0.00650449959569355,0.00372609813125,0,0.02444739
6.452233046760273,0.00922939772843987,64,0.00554562940210987,0.580486411393957,-19,63,0.00554562940210987,0.0012118898375,3,0.01930148
4.9734089513108115,0.0107759956737817,64,0.00806635451723479,1.17198675854362,-21,63,0.00806635451723479,0.0031487627046875,8,0.02444739
5.173280834614887,0.0116598347117909,64,0.00905277010229054,0.835373572250047,-18,63,0.00905277010229054,0.0023447360921875,24,0.02959258
5.974582230671493,0.0088275231684136,64,0.00517156119876106,-0.708988222554797,-19,63,0.00517156119876106,-0.00169719723125,2,0.02164018
6.072019514204958,0.00949271822336112,64,0.00576783846516035,-0.0378472157657411,-18,63,0.00576783846516035,-0.0001038111265625,26,0.02351202
5.968619962029863,0.0156838149846819,64,0.0177166044260549,1.78323199323907,-30,63,0.0177166044260549,0.0055533675984375,1,0.04315867
5.892885514463308,0.0481499416746028,64,0.16965861939796,3.91485443948002,-30,63,0.16965861939796,0.0182345563375,1,0.1376493
6.159150822184953,0.158640680184778,64,2.12196778221759,9.94699265597112,-30,63,2.12196778221759,0.0893805414375,0,0.3925877
5.41817636424414,0.286620142388143,64,5.39102021122974,-1.083438941185,-29,63,5.39102021122974,-0.0456463008125,1,0.5165492
6.2350477508114235,0.38590613281366,64,9.54120744280251,6.96004456130158,-30,63,9.54120744280251,0.01256276046875,1,0.5937319
7.266157660795039,0.265858168927936,64,7.76762349172611,-21.8614166589281,-31,63,7.76762349172611,-0.2251411803125,0,0.7827141
6.388500634533552,1.00249506788372,64,64.5344016162496,16.4268553596923,-30,63,64.5344016162496,-0.0579108290625,1,1.280897
6.159593078327745,0.76204265439929,64,44.2833675547757,-10.7817241783127,-30,63,44.2833675547757,0.3334945440625,2,1.916139
6.977113056477732,0.414450687210969,64,17.102482948984,-19.2816450689406,-31,63,17.102482948984,-0.30896103953125,0,0.7901987
7.121895781321252,0.494301224205233,64,29.1611970182416,11.2487638380405,-31,63,29.1611970182416,0.45968467796875,0,1.181728
6.912308054595552,0.704080339808287,64,41.9499433243727,-0.192058492862435,-30,63,41.9499433243727,-0.399673291,1,1.10548
6.700556083548288,1.24059531702667,64,98.5378108990058,33.4927446086771,-30,63,98.5378108990058,-0.0240115528125,1,1.523674
6.769655855814827,0.976564720577386,64,65.3230769803351,5.51430790323874,-30,63,65.3230769803351,0.2588328115625,1,1.834745
6.758812621856797,0.648009658709846,64,28.8558641879566,3.80952210736625,-30,63,28.8558641879566,-0.175944196140625,1,1.070397
6.748615791835419,0.658026962525332,64,27.8403664465657,12.2801403392221,-30,63,27.8403664465657,-0.04479109640625,1,0.8388478
5.826375856146912,0.212675493814833,64,2.97530474962112,-4.30689015214552,-30,63,2.97530474962112,-0.035472116421875,1,0.3911844
6.197131220971348,0.413140057045202,64,11.2174226169851,3.22716457024962,-30,63,11.2174226169851,0.06773124578125,1,0.7321942
6.279347613299158,0.584401483102903,64,22.6143962984027,-16.4296798349768,-30,63,22.6143962984027,0.10874212021875,1,1.191084
6.5929311595368,0.61179442315939,64,23.9590974135086,8.74300546036802,-30,63,23.9590974135086,-0.00827531734374999,1,0.8009576
6.619599587568584,0.548063132430543,64,22.5286856536197,0.284200314373476,-30,63,22.5286856536197,-0.227238896776563,1,0.7130153
6.6128383474521275,0.509245657925196,64,19.8978697502257,15.558139516304,-30,63,19.8978697502257,0.22709706015625,1,0.8945129
6.551525627536004,0.564336400477984,64,25.5003285703051,1.32407121402942,-30,63,25.5003285703051,0.282784478015625,1,1.53069
6.80430056641009,1.21337343668339,64,118.986685846729,37.1068540507017,-30,63,118.986685846729,-0.6220063259375,1,1.480638
6.6913369541095555,1.20142140898787,64,123.078389358953,-51.0397433590623,-30,63,123.078389358953,0.692593987671875,1,2.830643
7.039318027251574,0.681379202033181,64,47.8031387684698,-6.7165230113018,-31,63,47.8031387684698,-0.5316450190625,0,1.651844
6.757607631256288,1.14318909957369,64,83.9207251379212,-12.1089744001907,-30,63,83.9207251379212,0.066181665859375,1,1.828196
6.615310419916185,0.700414865858771,64,32.0904588750375,-6.07607745846517,-30,63,32.0904588750375,0.10407898734375,1,1.613018
7.051001606264319,0.334797518047658,64,14.5572843316161,-15.9116802841571,-31,63,14.5572843316161,-0.33965893126875,0,0.1151962
7.238111330198286,0.460563820260897,64,51.5100612127259,1.56768547245845,-31,63,51.5100612127259,0.769886792921875,0,1.552207
6.4328176275115405,0.735525407690134,64,36.2531949550498,16.6427655810309,-30,63,36.2531949550498,-0.15955734334375,1,0.6877557
6.880711508424354,0.675358376063103,64,37.2045384262969,3.63146266349405,-30,63,37.2045384262969,-0.3538530440625,1,0.7714875
7.086358828999523,0.835554659540592,64,53.2386928725158,-17.1943595010373,-30,63,53.2386928725158,0.36565419053125,1,2.175287
7.138031367553367,1.10963095696305,64,126.571323259237,48.1348785533362,-31,63,126.571323259237,-0.86394216546875,0,1.623778
6.544003164384123,2.05397076722133,64,275.492435581035,-31.8083434839149,-30,63,275.492435581035,0.29287095,1,3.482257
6.555287357469635,3.29325808329096,64,704.365564142318,-58.5880868616427,-30,63,704.365564142318,0.40020386875,1,5.050714
6.759000708893728,1.24507278565334,64,117.114052818414,29.4397828187534,-29,63,117.114052818414,-0.52886750109375,2,2.064891
6.499224522169532,2.33314288243499,64,380.417201030692,106.903190857622,-30,63,380.417201030692,-0.707434135625,1,2.110734
7.177450173389478,2.63971809674388,64,677.997466229173,-207.142118283135,-31,63,677.997466229172,1.9041005171875,0,5.712151
6.449280728338071,2.27209645677194,64,402.233947225788,167.393040611876,-30,63,402.233947225788,-1.0594730371875,2,1.439005
6.920674652105711,2.65963888181845,64,475.626217050306,-164.395842394426,-30,63,475.626217050306,0.59831485,1,6.649577
6.265807550225382,3.05665793732997,64,597.98654621232,-100.408135711001,-30,63,597.986546212319,-0.0195458109375,1,5.982526
6.5465132246224265,3.51254896896915,64,875.976487440355,173.573282407826,-30,63,875.976487440355,-1.1615215696875,1,5.937152
7.437399439805001,1.5013769540741,64,227.349473757652,-93.8907819604056,-31,63,227.349473757652,1.1393870146875,0,3.069209
6.561320662366639,1.03149658484219,64,77.0611688039723,-16.8437919266591,-28,63,77.0611688039723,0.374293411671875,3,2.622015
7.078951240293749,1.77860659255475,64,233.333033555766,68.8062207255264,-30,63,233.333033555766,-0.69454102703125,1,2.458292
7.601492867251914,1.36866352019795,64,226.792670403172,-106.280709059628,-31,63,226.792670403172,1.29243786834375,0,3.455593
6.642466345681249,2.61724752759482,64,482.67741432561,111.025573894806,-30,63,482.67741432561,-0.831775196875,1,3.776021
6.786431095957564,1.72792969891291,64,208.616666444007,58.7972001138321,-29,63,208.616666444007,-0.523349184390625,2,2.627627
6.742280069731548,2.71656373085986,64,478.914479684818,-12.6252818142593,-30,63,478.914479684818,0.3214346609375,1,4.497334
7.277067999699367,1.17019989766055,64,133.726606018601,59.6161179635511,-31,63,133.726606018601,-0.8485931996875,0,1.018941
6.648417101552065,3.07587636311364,64,640.665039667383,-41.755597781846,-30,63,640.665039667383,0.741198923125,1,4.856118
6.173033240205311,2.1162161368961,64,286.724722796463,69.1004052087796,-29,63,286.724722796463,-0.041268094640625,1,2.778252
6.522903752345683,1.3597480275383,64,122.287130359295,-1.77124076628145,-29,63,122.287130359295,-0.24863972625,1,2.819416
6.716512571147415,1.12136160257317,64,80.5499511198718,-22.3814045804122,-30,63,80.5499511198718,0.03378080109375,1,1.877313
7.074786738770406,0.959067808933631,64,72.7324998394804,4.97432038222729,-30,63,72.7324998394804,-0.4654398434375,1,1.558289
7.018186421059541,1.52173603706694,64,163.031228508905,-19.5884563456853,-30,63,163.031228508905,0.4813339578125,1,2.229549
6.9108884430753825,1.28160974483714,64,136.35636294934,-59.9204807939992,-30,63,136.35636294934,0.698601913125,1,2.750653
6.525643646896481,1.50845558436982,64,145.825851153961,10.6392273183049,-30,63,145.825851153961,-0.05559383296875,1,2.008291
7.106427082816951,0.599692935453783,64,48.7042923668032,4.21764616130045,-31,63,48.7042923668032,-0.633540015625,0,0.600281
6.841139816020477,0.955337472156241,64,62.8067903812212,20.3616009533457,-30,63,62.8067903812212,-0.26208093025,1,1.144306
7.453044526963764,0.999294760731395,64,189.877679800017,-83.1072988856567,-31,63,189.877679800017,1.40294288125,0,2.698262
7.517031644520353,1.27235440102762,64,374.745703327325,180.880040180271,-31,63,374.745703327325,-2.05827983828125,0,0.7887956
6.569286293985735,3.00673917759352,64,600.153896493689,-32.7213420092112,-30,63,600.153896493689,0.580451678125,1,4.25596
6.5103486781867055,2.74782570680873,64,502.488432206086,77.4815916257382,-30,63,502.488432206086,-0.548484856875,1,3.438754
6.531007937987004,0.072365916200445,64,0.341987516992899,-2.23443422112925,-17,63,0.341987516992899,-0.010330978921875,14,0.1460382
6.343408205873625,0.077072195606407,64,0.386607986031565,-2.20055030553449,-16,63,0.386607986031565,-0.01003127340625,15,0.2138663
6.514018738553288,0.058458916888612,64,0.235016350816162,-3.43301797898501,-17,63,0.235016350816162,-0.0159588695625,12,0.1114223
6.38771674063427,0.0988444319964686,64,0.629906325987356,-1.54801499993292,-17,63,0.629906325987356,-0.008489087515625,16,0.2241574
6.57683808889698,0.103855633037861,64,0.695718166937233,-0.84477003558798,-16,63,0.695718166937233,-0.009198034828125,16,0.2377226
5.208024890203504,0.536140903201632,64,18.4561060847427,-1.1330072875629,-16,63,18.4561060847427,-0.030489170015625,14,1.697188
4.482819913615746,0.829044138566544,64,44.0036988493611,-0.784149633767171,-17,63,44.0036988493611,-0.01560803734375,14,2.025567
5.3963867950677225,0.48436704871517,64,15.0156271869501,-3.57812722993675,-17,63,15.0156271869501,0.00278153106250001,14,1.966627
6.392402318001636,0.10971889491361,64,0.775251735185924,-0.920702967392302,-17,63,0.775251735185924,-0.008664436578125,14,0.2157374
6.308038208717616,0.0811043007955783,64,0.429678150761397,-2.45751145211403,-16,63,0.429678150761397,-0.01165390484375,15,0.1432319
6.211423017742388,0.0981048788058228,64,0.623076282189639,-1.53856729564074,-21,63,0.623076282189639,-0.010535637793125,14,0.1857993
6.32734277936215,0.0996057217715474,64,0.651850535757732,-2.39580798884341,-22,63,0.651850535757732,-0.016243916140625,9,0.1787826
5.728019838661118,0.120198682449819,64,0.932558180021968,-1.57932906288541,-24,63,0.932558180021968,-0.01111297890625,4,0.2868392
6.267951050664217,0.151728873742347,64,1.48398173885498,-1.84497692684919,-20,63,1.48398173885498,-0.0128671497421875,7,0.285904
6.3873532351432125,0.104973862785157,64,0.710654785173829,-1.70858027966099,-22,63,0.710654785173829,-0.00919071,14,0.2550307
6.114286003085385,0.112167378329328,64,0.812164396295628,-0.693702173530224,-24,63,0.812164396295628,-0.010418633828125,5,0.2363192
6.515588144288723,0.174481976397277,64,1.9705486833064,-2.27180367218278,-23,63,1.9705486833064,-0.0185973946875,16,0.3672969
5.629575959864192,0.169211591524423,64,1.83628543844861,1.5307210630242,-21,63,1.83628543844861,-0.00770696240625,5,0.2583048
6.586101176745627,0.134428761268104,64,1.16821899287937,-1.02565723206402,-23,63,1.16821899287937,-0.01350295921875,16,0.2760807
6.1465784763567894,0.160142667592725,64,1.65525247039621,-1.88526693910445,-19,63,1.65525247039621,-0.014752825703125,12,0.3256651
6.4054897544426375,0.136937793100519,64,1.2054542583808,-0.967649406915856,-17,63,1.2054542583808,-0.00912488947656249,14,0.2901136
6.049921982969249,0.139074456740897,64,1.24934968722475,-1.843593760573,-16,63,1.24934968722475,-0.013393444109375,15,0.2910492
6.116569607513018,0.155816339074537,64,1.55904893198142,-0.947327167201925,-16,63,1.55904893198142,-0.009022640390625,15,0.3747817
6.225256713660071,0.126257150663175,64,1.0310172227284,-1.24412664729852,-18,63,1.0310172227284,-0.012991382203125,14,0.2849684
6.278931483611646,0.122385790983396,64,0.969062141291945,-2.4631536506904,-18,63,0.969062141291944,-0.012779441421875,13,0.2662573
6.201231622646192,0.0876796780887905,64,0.499387068497514,-2.24262743722339,-21,63,0.499387068497514,-0.010732986328125,11,0.2414644
5.9994513616059,0.116159191364516,64,0.875936695243048,-2.07658710460063,-16,63,0.875936695243048,-0.013912337140625,15,0.2985336
6.160625396812382,0.121508676152504,64,0.946180528580829,-1.42542657429537,-17,63,0.946180528580829,-0.00443986246875,15,0.3223899
6.182274990224106,0.104513798654492,64,0.708689626056373,-2.4772405023998,-16,63,0.708689626056373,-0.0122532158203125,15,0.2550307
6.068530110773173,0.0967228104605822,64,0.602627809973768,-1.38740881060924,-16,63,0.602627809973768,-0.00779470765625,15,0.2344485
5.615020250137797,0.276212512454623,64,4.88659039010267,-0.519566892325144,-16,63,4.88659039010267,-0.0077215807228125,15,0.6142833
6.007187223789547,0.375078196584116,64,9.01406291694915,-0.574259393113744,-16,63,9.01406291694915,-0.012691710859375,15,0.772392
6.283937861465256,0.0987554465103408,64,0.630422565951322,-1.43770732933676,-17,63,0.630422565951322,-0.009885058296875,14,0.1923478
6.410026250349995,0.0717030664574679,64,0.346623249973261,-3.19302889136985,-18,63,0.346623249973261,-0.016572825390625,14,0.1030031
6.398399149368209,0.0733560141211837,64,0.350690717009097,-1.53468514256936,-19,63,0.350690717009097,-0.00992157475,15,0.1189072
6.62488435483776,0.0573039138517931,64,0.216524467992029,-2.71205091597937,-17,63,0.216524467992029,-0.0099727764259375,14,0.1460382
6.230634242191118,0.0417337802710512,64,0.116730192951312,-2.14407846698064,-19,63,0.116730192951312,-0.0090664683946875,8,0.08475978
6.490320584278592,0.0794041422006752,64,0.410783616550747,-1.80543339297337,-17,63,0.410783616550747,-0.010652521296875,15,0.1689593
6.432149538846721,0.0697566560788145,64,0.316482716794348,-2.38330763731204,-17,63,0.316482716794348,-0.0088910844453125,14,0.2003004
6.519878844699249,0.0624337114340205,64,0.255558316728941,-2.71203374751579,-16,63,0.255558316728941,-0.009753480171875,15,0.1670882
6.498195655113532,0.0711820197002067,64,0.343443142850535,-3.47331997816823,-17,63,0.343443142850535,-0.017303733078125,14,0.146506
6.144971716171814,0.0881953251205965,64,0.500031168507472,-1.00433778238848,-17,63,0.500031168507472,-0.005879764859375,14,0.1404245
5.158365647810888,0.0386490903338285,64,0.0963124852165506,-1.28095304600117,-17,63,0.0963124852165506,-0.00333622509375,1,0.08756608
6.3217367144358745,0.057240925836397,64,0.218719652187645,-2.68266076201066,-16,63,0.218719652187645,-0.01187311984375,15,0.1189072
6.472394915957961,0.0484676371960958,64,0.165398608576343,-4.1096897863889,-17,63,0.165398608576343,-0.0153375814140625,16,0.08896941
6.258559731090541,0.0635070536904153,64,0.262869446619425,-1.35117853829896,-16,63,0.262869446619425,-0.0086133173046875,15,0.1306012
5.346322559847948,0.0405134487561011,64,0.105655892615336,-0.384619479912986,-16,63,0.105655892615337,-0.003087683921875,15,0.08756608
6.092679883313752,0.0376020976235593,64,0.0987627654069627,-2.62751636958857,-18,63,0.0987627654069627,-0.0113688373984375,0,0.05388648
6.329257430733742,0.045332719718288,64,0.140870748644981,-2.82548148152602,-17,63,0.140870748644981,-0.0120851135915625,16,0.0740009
6.08595876279763,0.0552699872039249,64,0.201457731634537,-2.12229891108344,-17,63,0.201457731634537,-0.0096439396134375,13,0.1011312
5.633429988500616,0.0412080853878122,64,0.113156871170514,-2.30687283772091,-16,63,0.113156871170514,-0.008364795915625,15,0.08896941
6.438011107890445,0.0729441569679029,64,0.341297523672824,-0.763221354206579,-16,63,0.341297523672824,-0.00345308146875,15,0.1652175
6.45051220778993,0.0501455535909323,64,0.168784855870019,-3.06690452749931,-16,63,0.168784855870019,-0.011076408625,16,0.1432319
6.926065583489794,0.0596586171587441,64,0.242941845727094,-3.37801307960752,-15,63,0.242941845727094,-0.015388818609375,16,0.1586682
6.436432368677311,0.0654137456713603,64,0.278904296298455,-2.1370499968428,-17,63,0.278904296298455,-0.0088837777384375,14,0.1698949
6.097830138765188,0.0428050365711224,64,0.120538581622228,-2.00572110487011,-16,63,0.120538581622228,-0.0071515160625,15,0.1025353
6.3534926202767945,0.062987052531732,64,0.259012510363709,-1.86245716983907,-16,63,0.259012510363709,-0.0089275801759375,15,0.1582004
6.4082885510270575,0.0400451063895454,64,0.111454433973087,-3.29283572561891,-17,63,0.111454433973087,-0.0117415921015625,14,0.08990459
6.270416135151118,0.0528017937596628,64,0.183214227311014,-2.29999047608392,-16,63,0.183214227311014,-0.008642504121875,15,0.1315368
6.45960743763071,0.0652880528459752,64,0.278433802726654,-2.17880721015426,-16,63,0.278433802726654,-0.0093807421446875,15,0.1792504
6.0414100104915445,0.0783987321557876,64,0.396071913081215,-1.41776341289571,-16,63,0.396071913081215,-0.00650095671875,15,0.1511834
6.254907123917718,0.0439638056503055,64,0.129661608200204,-2.06567214598872,-17,63,0.129661608200204,-0.00965123934375,15,0.1212457
6.21991929707301,0.0438208911889367,64,0.132369295192172,-3.14821163246964,-16,63,0.132369295192172,-0.012165514078125,15,0.08522719
6.2454749339878575,0.0613326392508742,64,0.245242116236083,-2.14248343845685,-16,63,0.245242116236083,-0.008379464703125,15,0.1315368
6.466738155549557,0.0528068053518406,64,0.179599951619356,-0.786787281260234,-16,63,0.179599951619356,-0.004206013859375,13,0.1095516
6.3334298300981455,0.0429562621008788,64,0.124423321326903,-2.54867658076843,-17,63,0.124423321326903,-0.009943537703125,16,0.07446868
5.702096557492915,0.0392834636907168,64,0.102558471740693,-1.91324978354627,-16,63,0.102558471740693,-0.007699714371875,16,0.0870983
6.428708298355974,0.0809635365562222,64,0.42124685036539,-1.02078416415202,-15,63,0.42124685036539,-0.0051853433125,16,0.1698949
6.044338776421571,0.0511577640233725,64,0.171034789230288,-1.64027729940266,-17,63,0.171034789230288,-0.0074365154375,14,0.101599
5.953912047468244,0.0446543380458494,64,0.133083028020987,-2.15810317003961,-16,63,0.133083028020987,-0.0092418832775,15,0.09692162
6.293918562622769,0.0650668288935618,64,0.273246519299744,-1.40197805482952,-18,63,0.273246519299744,-0.0059820265625,12,0.1572649
6.394676050032057,0.0601362035971281,64,0.240030558903301,-2.85232959935358,-15,63,0.240030558903301,-0.011580781484375,16,0.1156327
7.055879048306113,0.075071571224182,64,0.362256488660354,-0.849370947942218,-17,63,0.362256488660354,-0.0049514471875,14,0.153523
6.726831266916114,0.0640967353776308,64,0.2698938604484,-2.49617235056686,-17,63,0.2698938604484,-0.0104259332165625,16,0.152119
5.9963788009403824,0.0486888522053909,64,0.154515563880591,-1.56069434293796,-16,63,0.154515563880591,-0.00661070015625,15,0.1025353
6.2430204247989,0.0503240578098886,64,0.17214212598818,-3.37988513209722,-16,63,0.17214212598818,-0.012538338171875,16,0.1039386
6.454617802078734,0.0454676376541891,64,0.137602433767428,-2.53632923389781,-17,63,0.137602433767428,-0.009095710734375,14,0.08943719
6.123986134629035,0.0501955382268557,64,0.164349005673938,-1.61250341829408,-17,63,0.164349005673938,-0.006954218559375,14,0.1142297
6.295011302737307,0.0441321028479539,64,0.132490797136996,-2.9004993502638,-15,63,0.132490797136996,-0.0110691555,17,0.0973894
6.77475388615003,0.0473476826588791,64,0.14877873155327,-2.06777328266116,-17,63,0.14877873155327,-0.009103001008125,14,0.1034709
5.9777346142343255,0.0478734320987441,64,0.150373476016385,-1.63273600842513,-15,63,0.150373476016385,-0.0075973720353125,16,0.08522719
6.116352591420828,0.0459643208793172,64,0.140010544247227,-2.4768030323679,-16,63,0.140010544247227,-0.0086571334728125,15,0.1048742
6.089680520836171,0.0511558335046143,64,0.169367482479675,-1.2645100051695,-17,63,0.169367482479675,-0.0054265654140625,16,0.1104868
6.234070219357717,0.0635157955998101,64,0.261203504414953,-1.66054240699758,-16,63,0.261203504414953,-0.006859188421875,15,0.1273271
6.4633191791865805,0.0552100720677803,64,0.203268833678715,-3.10381102760322,-16,63,0.203268833678715,-0.011310325746875,15,0.1343442
6.189529376696484,0.115832974730163,64,0.86338169557458,-1.45466221231179,-17,63,0.86338169557458,-0.008547570328125,16,0.3434399
6.077074515536812,0.0951055817447321,64,0.582935078363942,-1.56339466568426,-16,63,0.582935078363942,-0.007955433390625,15,0.2077848
