预测结果_Y,Mean,Autocorrelation Lag,Autocorrelation Peak,Energy,Standard Deviation,Entropy,Peak Frequency,Duration,Bandwidth,Peak Value
40.29794745617856,0.0024324161421875,63,0.00887700370545891,0.00887700370545891,0.0115233039797196,0.986182922961313,1,64,-24,0.02304424
39.09549072601128,0.0014676310890625,63,0.00728246471022322,0.00728246471022322,0.0105657261976475,0.634517237890792,8,64,-19,0.02304424
39.57882310639967,0.0014895780765625,63,0.00604970808443308,0.00604970808443308,0.00960769722530281,0.658966303628209,8,64,-18,0.02210796
41.297225339123756,0.003528777396875,63,0.00645312654435852,0.00645312654435852,0.0094009484808133,1.32604066229978,0,64,-23,0.02538295
39.094712256002865,0.0026005632203125,63,0.00845714889407492,0.00845714889407492,0.011197322108749,0.973545773459333,8,64,-19,0.02351202
37.165306625464424,0.0021108077296875,63,0.00788071634169015,0.00788071634169015,0.0108940664385343,0.893958455653176,8,64,-23,0.02164018
39.580051887536555,-0.001200183653125,63,0.0059584138207782,0.0059584138207782,0.0095739111729967,-0.434884256510849,8,64,-18,0.02070463
31.86615394007366,-0.000710445446875,63,0.00674838959906875,0.00674838959906875,0.0102439667488949,-0.190039183566918,22,64,-19,0.01649499
40.262932102482054,-0.0018798459859375,63,0.00751470905829486,0.00751470905829486,0.010671621624899,-0.841313056913491,2,64,-23,0.03239979
39.58150793804104,0.0004443368328125,63,0.00384275861119692,0.00384275861119692,0.00773599819538229,0.218784935069335,8,64,-18,0.01743055
39.0952336972595,-5.26253109375003e-05,63,0.0087320844390065,0.0087320844390065,0.0116805843148417,-0.0709220611200871,8,64,-19,0.02351202
41.98803476041023,0.001577303434375,63,0.00812021176826146,0.00812021176826146,0.0111530454475446,0.617119491254916,8,64,-13,0.0314635
37.161998007017175,0.0025200986203125,63,0.0101172264468884,0.0101172264468884,0.0123179042932039,0.885210378421674,8,64,-23,0.03006035
37.16350147792342,0.001869618453125,63,0.00643154539871609,0.00643154539871609,0.00984872700884096,0.634478197939948,8,64,-23,0.03006035
41.295302306062965,0.0041573188203125,63,0.00831147738083717,0.00831147738083717,0.010610538831834,1.55488551344081,0,64,-23,0.0291248
40.33216875437698,0.0053560265015625,63,0.00737067500396914,0.00737067500396914,0.00929945036287511,2.07805401848034,0,64,-25,0.02351202
41.292432774725384,0.0042012437703125,63,0.00931486485142408,0.00931486485142408,0.0113090368328126,1.61222753418282,0,64,-23,0.03754497
38.714272355180285,0.001789267984375,63,0.00688789016717667,0.00688789016717667,0.0102186987401638,0.683873668174216,5,64,-23,0.02585072
37.163772637493295,0.0021692514015625,63,0.00756948612271098,0.00756948612271098,0.0106568085759377,0.890890693520401,8,64,-23,0.02725387
39.57191163199262,-0.0014413471015625,63,0.00801919600598955,0.00801919600598954,0.0111005610725947,-0.627671347737434,8,64,-18,0.04596515
40.78408110568215,-0.0024353681734375,63,0.00716506271414154,0.00716506271414154,0.0102967512725262,-0.860850998580339,1,64,-23,0.01789833
37.166139952273724,-0.000768923378125,63,0.00735356087014728,0.00735356087014728,0.0106914987459488,-0.309170246699856,8,64,-23,0.02210796
37.16170339735895,0.002037711959375,63,0.00709441069574432,0.00709441069574432,0.0103294674156815,0.625331393780033,8,64,-23,0.03520627
42.7419612702311,0.003791862040625,63,0.008170103929504,0.008170103929504,0.0106432916037928,1.42896432758277,0,64,-20,0.03286757
37.16253100885608,0.0023739692953125,63,0.00751853421926162,0.00751853421926162,0.0105755078819353,0.923545518293486,8,64,-23,0.0314635
38.131752806056724,0.0018257962734375,63,0.00490053862137739,0.00490053862137739,0.00855788431371466,0.768164526088355,8,64,-21,0.02164018
39.578601997013365,0.001642984940625,63,0.00557846249894568,0.00557846249894568,0.00919043399578636,0.663100884897506,8,64,-18,0.02351202
37.16253646408033,0.000451685846874999,63,0.00716467733582332,0.00716467733582332,0.010570906454414,0.209437255467613,8,64,-23,0.03333534
40.061505839518176,-0.0003230845640625,63,0.00658444507019477,0.00658444507019477,0.0101379273318691,-0.103948626398499,8,64,-17,0.02257646
37.16349326915285,0.00254937465625,63,0.00673619349582142,0.00673619349582142,0.00993749023819797,1.04345968726947,8,64,-23,0.0291248
38.12854833930594,0.00068556859375,63,0.00651586317725658,0.00651586317725658,0.0100667948150292,0.26727798049631,8,64,-21,0.03099572
37.649941308088714,-0.000600832840625,63,0.00554988318971034,0.00554988318971034,0.00929278885678839,-0.237545893070313,8,64,-22,0.02023703
37.165180878994974,-0.000593552453125,63,0.00590207261524157,0.00590207261524157,0.00958475769639164,-0.301343232150244,8,64,-23,0.02725387
42.19477930530995,-0.0018579553484375,63,0.00790952140825156,0.00790952140825156,0.0109605781748566,-0.787856279987345,2,64,-19,0.02631832
37.16350040449332,0.001796548509375,63,0.006440526987034,0.006440526987034,0.00986942995445374,0.65032254968195,8,64,-23,0.03006035
38.13343597943758,-0.0003011256296875,63,0.00483181387617013,0.00483181387617014,0.0086836867268634,-0.170959924936197,8,64,-21,0.01789833
27.83341551550903,0.0015846009484375,63,0.00597662949659297,0.00597662949659297,0.00953277901340822,0.577796780455454,27,64,-22,0.02304424
37.64714206019856,0.0026590469421875,63,0.00738922710864076,0.00738922710864076,0.0104108665792889,1.08540629625046,8,64,-22,0.02444739
44.195025010855986,0.0020596758640625,63,0.00479306909290183,0.00479306909290183,0.00840532211825278,0.829570546662455,0,64,-17,0.02023703
37.64642333891884,0.0017161318953125,63,0.00620231946932364,0.00620231946932364,0.00969361300166625,0.723762442958341,8,64,-22,0.0291248
41.29744699235776,0.00372609813125,63,0.00650449959569355,0.00650449959569355,0.00936744356262726,1.45502935904386,0,64,-23,0.02444739
41.68024466613086,0.0012118898375,63,0.00554562940210987,0.00554562940210987,0.00922939772843987,0.580486411393957,3,64,-19,0.01930148
38.12938934206862,0.0031487627046875,63,0.00806635451723479,0.00806635451723479,0.0107759956737817,1.17198675854362,8,64,-21,0.02444739
31.3101063326681,0.0023447360921875,63,0.00905277010229054,0.00905277010229054,0.0116598347117909,0.835373572250047,24,64,-18,0.02959258
42.197238084178124,-0.00169719723125,63,0.00517156119876106,0.00517156119876106,0.0088275231684136,-0.708988222554797,2,64,-19,0.02164018
30.280589833139956,-0.0001038111265625,63,0.00576783846516035,0.00576783846516035,0.00949271822336112,-0.0378472157657411,26,64,-18,0.02351202
37.39366999531613,0.0055533675984375,63,0.0177166044260549,0.0177166044260549,0.0156838149846819,1.78323199323907,1,64,-30,0.04315867
37.345644153159796,0.0182345563375,63,0.16965861939796,0.16965861939796,0.0481499416746028,3.91485443948002,1,64,-30,0.1376493
37.713368962011245,0.0893805414375,63,2.12196778221759,2.12196778221759,0.158640680184778,9.94699265597112,0,64,-30,0.3925877
37.603728630024634,-0.0456463008125,63,5.39102021122974,5.39102021122974,0.286620142388143,-1.083438941185,1,64,-29,0.5165492
37.03259242070202,0.01256276046875,63,9.54120744280251,9.54120744280251,0.38590613281366,6.96004456130158,1,64,-30,0.5937319
37.1279442414028,-0.2251411803125,63,7.76762349172611,7.76762349172611,0.265858168927936,-21.8614166589281,0,64,-31,0.7827141
36.51616175562593,-0.0579108290625,63,64.5344016162496,64.5344016162496,1.00249506788372,16.4268553596923,1,64,-30,1.280897
35.87177991285533,0.3334945440625,63,44.2833675547757,44.2833675547757,0.76204265439929,-10.7817241783127,2,64,-30,1.916139
37.0625287093187,-0.30896103953125,63,17.102482948984,17.102482948984,0.414450687210969,-19.2816450689406,0,64,-31,0.7901987
36.750088411797364,0.45968467796875,63,29.1611970182416,29.1611970182416,0.494301224205233,11.2487638380405,0,64,-31,1.181728
36.79537195988949,-0.399673291,63,41.9499433243727,41.9499433243727,0.704080339808287,-0.192058492862435,1,64,-30,1.10548
36.30878409347768,-0.0240115528125,63,98.5378108990058,98.5378108990058,1.24059531702667,33.4927446086771,1,64,-30,1.523674
36.309229177175425,0.2588328115625,63,65.3230769803351,65.3230769803351,0.976564720577386,5.51430790323874,1,64,-30,1.834745
36.79092251418636,-0.175944196140625,63,28.8558641879566,28.8558641879566,0.648009658709846,3.80952210736625,1,64,-30,1.070397
36.826229975530836,-0.04479109640625,63,27.8403664465657,27.8403664465657,0.658026962525332,12.2801403392221,1,64,-30,0.8388478
37.196132487361965,-0.035472116421875,63,2.97530474962112,2.97530474962112,0.212675493814833,-4.30689015214552,1,64,-30,0.3911844
36.96785457266866,0.06773124578125,63,11.2174226169851,11.2174226169851,0.413140057045202,3.22716457024962,1,64,-30,0.7321942
36.739572958138055,0.10874212021875,63,22.6143962984027,22.6143962984027,0.584401483102903,-16.4296798349768,1,64,-30,1.191084
36.85568956792007,-0.00827531734374999,63,23.9590974135086,23.9590974135086,0.61179442315939,8.74300546036802,1,64,-30,0.8009576
36.95960583361715,-0.227238896776563,63,22.5286856536197,22.5286856536197,0.548063132430543,0.284200314373476,1,64,-30,0.7130153
36.835634906221216,0.22709706015625,63,19.8978697502257,19.8978697502257,0.509245657925196,15.558139516304,1,64,-30,0.8945129
36.61258927863854,0.282784478015625,63,25.5003285703051,25.5003285703051,0.564336400477984,1.32407121402942,1,64,-30,1.53069
36.450759884496605,-0.6220063259375,63,118.986685846729,118.986685846729,1.21337343668339,37.1068540507017,1,64,-30,1.480638
35.83088899625362,0.692593987671875,63,123.078389358953,123.078389358953,1.20142140898787,-51.0397433590623,1,64,-30,2.830643
36.70819477743679,-0.5316450190625,63,47.8031387684698,47.8031387684698,0.681379202033181,-6.7165230113018,0,64,-31,1.651844
36.264879476801966,0.066181665859375,63,83.9207251379212,83.9207251379212,1.14318909957369,-12.1089744001907,1,64,-30,1.828196
36.55249869185853,0.10407898734375,63,32.0904588750375,32.0904588750375,0.700414865858771,-6.07607745846517,1,64,-30,1.613018
37.30820375527581,-0.33965893126875,63,14.5572843316161,14.5572843316161,0.334797518047658,-15.9116802841571,0,64,-31,0.1151962
36.603154175381846,0.769886792921875,63,51.5100612127259,51.5100612127259,0.460563820260897,1.56768547245845,0,64,-31,1.552207
36.85069435148692,-0.15955734334375,63,36.2531949550498,36.2531949550498,0.735525407690134,16.6427655810309,1,64,-30,0.6877557
36.89880969940508,-0.3538530440625,63,37.2045384262969,37.2045384262969,0.675358376063103,3.63146266349405,1,64,-30,0.7714875
36.268970514493944,0.36565419053125,63,53.2386928725158,53.2386928725158,0.835554659540592,-17.1943595010373,1,64,-30,2.175287
36.54188690665522,-0.86394216546875,63,126.571323259237,126.571323259237,1.10963095696305,48.1348785533362,0,64,-31,1.623778
35.26460462372505,0.29287095,63,275.492435581035,275.492435581035,2.05397076722133,-31.8083434839149,1,64,-30,3.482257
34.1505577904545,0.40020386875,63,704.365564142318,704.365564142318,3.29325808329096,-58.5880868616427,1,64,-30,5.050714
36.21217061903097,-0.52886750109375,63,117.114052818414,117.114052818414,1.24507278565334,29.4397828187534,2,64,-29,2.064891
35.68033418209323,-0.707434135625,63,380.417201030692,380.417201030692,2.33314288243499,106.903190857622,1,64,-30,2.110734
34.0863251673445,1.9041005171875,63,677.997466229172,677.997466229173,2.63971809674388,-207.142118283135,0,64,-31,5.712151
35.446685136505934,-1.0594730371875,63,402.233947225788,402.233947225788,2.27209645677194,167.393040611876,2,64,-30,1.439005
33.99636343504697,0.59831485,63,475.626217050306,475.626217050306,2.65963888181845,-164.395842394426,1,64,-30,6.649577
34.08899147933424,-0.0195458109375,63,597.986546212319,597.98654621232,3.05665793732997,-100.408135711001,1,64,-30,5.982526
34.021397599092765,-1.1615215696875,63,875.976487440355,875.976487440355,3.51254896896915,173.573282407826,1,64,-30,5.937152
35.56532572488594,1.1393870146875,63,227.349473757652,227.349473757652,1.5013769540741,-93.8907819604056,0,64,-31,3.069209
35.96473401559841,0.374293411671875,63,77.0611688039723,77.0611688039723,1.03149658484219,-16.8437919266591,3,64,-28,2.622015
35.87374618793454,-0.69454102703125,63,233.333033555766,233.333033555766,1.77860659255475,68.8062207255264,1,64,-30,2.458292
35.49618568585264,1.29243786834375,63,226.792670403172,226.792670403172,1.36866352019795,-106.280709059628,0,64,-31,3.455593
35.06733744540996,-0.831775196875,63,482.67741432561,482.67741432561,2.61724752759482,111.025573894806,1,64,-30,3.776021
35.785482871521694,-0.523349184390625,63,208.616666444007,208.616666444007,1.72792969891291,58.7972001138321,2,64,-29,2.627627
34.61278354366458,0.3214346609375,63,478.914479684818,478.914479684818,2.71656373085986,-12.6252818142593,1,64,-30,4.497334
36.681837938847806,-0.8485931996875,63,133.726606018601,133.726606018601,1.17019989766055,59.6161179635511,0,64,-31,1.018941
34.25063719419721,0.741198923125,63,640.665039667383,640.665039667383,3.07587636311364,-41.755597781846,1,64,-30,4.856118
35.9596042034036,-0.041268094640625,63,286.724722796463,286.724722796463,2.1162161368961,69.1004052087796,1,64,-29,2.778252
36.40045423305945,-0.24863972625,63,122.287130359295,122.287130359295,1.3597480275383,-1.77124076628145,1,64,-29,2.819416
36.270771342974044,0.03378080109375,63,80.5499511198718,80.5499511198718,1.12136160257317,-22.3814045804122,1,64,-30,1.877313
36.53933095573392,-0.4654398434375,63,72.7324998394804,72.7324998394804,0.959067808933631,4.97432038222729,1,64,-30,1.558289
35.87140235784953,0.4813339578125,63,163.031228508905,163.031228508905,1.52173603706694,-19.5884563456853,1,64,-30,2.229549
35.81348060709841,0.698601913125,63,136.35636294934,136.35636294934,1.28160974483714,-59.9204807939992,1,64,-30,2.750653
36.03798018661472,-0.05559383296875,63,145.825851153961,145.825851153961,1.50845558436982,10.6392273183049,1,64,-30,2.008291
37.077501217854646,-0.633540015625,63,48.7042923668032,48.7042923668032,0.599692935453783,4.21764616130045,0,64,-31,0.600281
36.61950579203857,-0.26208093025,63,62.8067903812212,62.8067903812212,0.955337472156241,20.3616009533457,1,64,-30,1.144306
35.88641497582647,1.40294288125,63,189.877679800017,189.877679800017,0.999294760731395,-83.1072988856567,0,64,-31,2.698262
36.90743687775374,-2.05827983828125,63,374.745703327325,374.745703327325,1.27235440102762,180.880040180271,0,64,-31,0.7887956
34.49044146004324,0.580451678125,63,600.153896493689,600.153896493689,3.00673917759352,-32.7213420092112,1,64,-30,4.25596
35.052151619544915,-0.548484856875,63,502.488432206086,502.488432206086,2.74782570680873,77.4815916257382,1,64,-30,3.438754
36.89513363759794,-0.010330978921875,63,0.341987516992899,0.341987516992899,0.072365916200445,-2.23443422112925,14,64,-17,0.1460382
36.8386125837237,-0.01003127340625,63,0.386607986031565,0.386607986031565,0.077072195606407,-2.20055030553449,15,64,-16,0.2138663
37.94724478603756,-0.0159588695625,63,0.235016350816162,0.235016350816162,0.058458916888612,-3.43301797898501,12,64,-17,0.1114223
35.82441394972828,-0.008489087515625,63,0.629906325987356,0.629906325987356,0.0988444319964686,-1.54801499993292,16,64,-17,0.2241574
36.30027607844612,-0.009198034828125,63,0.695718166937233,0.695718166937233,0.103855633037861,-0.84477003558798,16,64,-16,0.2377226
36.67943395614178,-0.030489170015625,63,18.4561060847427,18.4561060847427,0.536140903201632,-1.1330072875629,14,64,-16,1.697188
35.942736634659,-0.01560803734375,63,44.0036988493611,44.0036988493611,0.829044138566544,-0.784149633767171,14,64,-17,2.025567
36.13932566329912,0.00278153106250001,63,15.0156271869501,15.0156271869501,0.48436704871517,-3.57812722993675,14,64,-17,1.966627
36.85413172249592,-0.008664436578125,63,0.775251735185924,0.775251735185924,0.10971889491361,-0.920702967392302,14,64,-17,0.2157374
36.85760528369836,-0.01165390484375,63,0.429678150761397,0.429678150761397,0.0811043007955783,-2.45751145211403,15,64,-16,0.1432319
34.939391091336674,-0.010535637793125,63,0.623076282189639,0.623076282189639,0.0981048788058228,-1.53856729564074,14,64,-21,0.1857993
37.04229464385297,-0.016243916140625,63,0.651850535757732,0.651850535757732,0.0996057217715474,-2.39580798884341,9,64,-22,0.1787826
38.61615955871888,-0.01111297890625,63,0.932558180021968,0.932558180021968,0.120198682449819,-1.57932906288541,4,64,-24,0.2868392
38.98058863863103,-0.0128671497421875,63,1.48398173885498,1.48398173885498,0.151728873742347,-1.84497692684919,7,64,-20,0.285904
34.43262064288466,-0.00919071,63,0.710654785173829,0.710654785173829,0.104973862785157,-1.70858027966099,14,64,-22,0.2550307
38.11833807652998,-0.010418633828125,63,0.812164396295628,0.812164396295628,0.112167378329328,-0.693702173530224,5,64,-24,0.2363192
32.84893414960639,-0.0185973946875,63,1.9705486833064,1.9705486833064,0.174481976397277,-2.27180367218278,16,64,-23,0.3672969
39.52814500124735,-0.00770696240625,63,1.83628543844861,1.83628543844861,0.169211591524423,1.5307210630242,5,64,-21,0.2583048
32.89572154005485,-0.01350295921875,63,1.16821899287937,1.16821899287937,0.134428761268104,-1.02565723206402,16,64,-23,0.2760807
36.864483846844436,-0.014752825703125,63,1.65525247039621,1.65525247039621,0.160142667592725,-1.88526693910445,12,64,-19,0.3256651
36.817907724043025,-0.00912488947656249,63,1.2054542583808,1.2054542583808,0.136937793100519,-0.967649406915856,14,64,-17,0.2901136
36.783524939213734,-0.013393444109375,63,1.24934968722475,1.24934968722475,0.139074456740897,-1.843593760573,15,64,-16,0.2910492
36.7489508330999,-0.009022640390625,63,1.55904893198142,1.55904893198142,0.155816339074537,-0.947327167201925,15,64,-16,0.3747817
36.34335169768973,-0.012991382203125,63,1.0310172227284,1.0310172227284,0.126257150663175,-1.24412664729852,14,64,-18,0.2849684
36.86775770456585,-0.012779441421875,63,0.969062141291944,0.969062141291945,0.122385790983396,-2.4631536506904,13,64,-18,0.2662573
36.47852146634931,-0.010732986328125,63,0.499387068497514,0.499387068497514,0.0876796780887905,-2.24262743722339,11,64,-21,0.2414644
36.793663230117076,-0.013912337140625,63,0.875936695243048,0.875936695243048,0.116159191364516,-2.07658710460063,15,64,-16,0.2985336
36.29926391617765,-0.00443986246875,63,0.946180528580829,0.946180528580829,0.121508676152504,-1.42542657429537,15,64,-17,0.3223899
36.812423045700356,-0.0122532158203125,63,0.708689626056373,0.708689626056373,0.104513798654492,-2.4772405023998,15,64,-16,0.2550307
36.82147651754461,-0.00779470765625,63,0.602627809973768,0.602627809973768,0.0967228104605822,-1.38740881060924,15,64,-16,0.2344485
36.61428360123169,-0.0077215807228125,63,4.88659039010267,4.88659039010267,0.276212512454623,-0.519566892325144,15,64,-16,0.6142833
36.516361829639536,-0.012691710859375,63,9.01406291694915,9.01406291694915,0.375078196584116,-0.574259393113744,15,64,-16,0.772392
36.86720140651754,-0.009885058296875,63,0.630422565951322,0.630422565951322,0.0987554465103408,-1.43770732933676,14,64,-17,0.1923478
36.427021840997995,-0.016572825390625,63,0.346623249973261,0.346623249973261,0.0717030664574679,-3.19302889136985,14,64,-18,0.1030031
35.42062989696909,-0.00992157475,63,0.350690717009097,0.350690717009097,0.0733560141211837,-1.53468514256936,15,64,-19,0.1189072
36.90319825726236,-0.0099727764259375,63,0.216524467992029,0.216524467992029,0.0573039138517931,-2.71205091597937,14,64,-17,0.1460382
39.063508909761694,-0.0090664683946875,63,0.116730192951312,0.116730192951312,0.0417337802710512,-2.14407846698064,8,64,-19,0.08475978
36.368029917627936,-0.010652521296875,63,0.410783616550747,0.410783616550747,0.0794041422006752,-1.80543339297337,15,64,-17,0.1689593
36.880335854732365,-0.0088910844453125,63,0.316482716794348,0.316482716794348,0.0697566560788145,-2.38330763731204,14,64,-17,0.2003004
36.860223385841536,-0.009753480171875,63,0.255558316728941,0.255558316728941,0.0624337114340205,-2.71203374751579,15,64,-16,0.1670882
36.89728436795325,-0.017303733078125,63,0.343443142850535,0.343443142850535,0.0711820197002067,-3.47331997816823,14,64,-17,0.146506
36.88719461002687,-0.005879764859375,63,0.500031168507472,0.500031168507472,0.0881953251205965,-1.00433778238848,14,64,-17,0.1404245
43.64414984047674,-0.00333622509375,63,0.0963124852165506,0.0963124852165506,0.0386490903338285,-1.28095304600117,1,64,-17,0.08756608
36.87754467415708,-0.01187311984375,63,0.218719652187645,0.218719652187645,0.057240925836397,-2.68266076201066,15,64,-16,0.1189072
35.89290899013285,-0.0153375814140625,63,0.165398608576343,0.165398608576343,0.0484676371960958,-4.1096897863889,16,64,-17,0.08896941
36.86980600243645,-0.0086133173046875,63,0.262869446619425,0.262869446619425,0.0635070536904153,-1.35117853829896,15,64,-16,0.1306012
36.89337369757071,-0.003087683921875,63,0.105655892615337,0.105655892615336,0.0405134487561011,-0.384619479912986,15,64,-16,0.08756608
43.69051266959188,-0.0113688373984375,63,0.0987627654069627,0.0987627654069627,0.0376020976235593,-2.62751636958857,0,64,-18,0.05388648
35.89801991043258,-0.0120851135915625,63,0.140870748644981,0.140870748644981,0.045332719718288,-2.82548148152602,16,64,-17,0.0740009
37.43383861387268,-0.0096439396134375,63,0.201457731634537,0.201457731634537,0.0552699872039249,-2.12229891108344,13,64,-17,0.1011312
36.89410059736848,-0.008364795915625,63,0.113156871170514,0.113156871170514,0.0412080853878122,-2.30687283772091,15,64,-16,0.08896941
36.853471442805116,-0.00345308146875,63,0.341297523672824,0.341297523672824,0.0729441569679029,-0.763221354206579,15,64,-16,0.1652175
36.357539870379,-0.011076408625,63,0.168784855870019,0.168784855870019,0.0501455535909323,-3.06690452749931,16,64,-16,0.1432319
36.831409854706166,-0.015388818609375,63,0.242941845727094,0.242941845727094,0.0596586171587441,-3.37801307960752,16,64,-15,0.1586682
36.89151646674905,-0.0088837777384375,63,0.278904296298455,0.278904296298455,0.0654137456713603,-2.1370499968428,14,64,-17,0.1698949
36.888953562285494,-0.0071515160625,63,0.120538581622228,0.120538581622228,0.0428050365711224,-2.00572110487011,15,64,-16,0.1025353
36.86216353617816,-0.0089275801759375,63,0.259012510363709,0.259012510363709,0.062987052531732,-1.86245716983907,15,64,-16,0.1582004
36.92936514700055,-0.0117415921015625,63,0.111454433973087,0.111454433973087,0.0400451063895454,-3.29283572561891,14,64,-17,0.08990459
36.87547494004728,-0.008642504121875,63,0.183214227311014,0.183214227311014,0.0528017937596628,-2.29999047608392,15,64,-16,0.1315368
36.85492196754488,-0.0093807421446875,63,0.278433802726654,0.278433802726654,0.0652880528459752,-2.17880721015426,15,64,-16,0.1792504
36.855449420124486,-0.00650095671875,63,0.396071913081215,0.396071913081215,0.0783987321557876,-1.41776341289571,15,64,-16,0.1511834
36.40077591936294,-0.00965123934375,63,0.129661608200204,0.129661608200204,0.0439638056503055,-2.06567214598872,15,64,-17,0.1212457
36.894757321221604,-0.012165514078125,63,0.132369295192172,0.132369295192172,0.0438208911889367,-3.14821163246964,15,64,-16,0.08522719
36.87084653846959,-0.008379464703125,63,0.245242116236083,0.245242116236083,0.0613326392508742,-2.14248343845685,15,64,-16,0.1315368
37.91384345803935,-0.004206013859375,63,0.179599951619356,0.179599951619356,0.0528068053518406,-0.786787281260234,13,64,-16,0.1095516
35.89866392217418,-0.009943537703125,63,0.124423321326903,0.124423321326903,0.0429562621008788,-2.54867658076843,16,64,-17,0.07446868
36.3788691885196,-0.007699714371875,63,0.102558471740693,0.102558471740693,0.0392834636907168,-1.91324978354627,16,64,-16,0.0870983
36.81421347140393,-0.0051853433125,63,0.42124685036539,0.42124685036539,0.0809635365562222,-1.02078416415202,16,64,-15,0.1698949
36.918764251412185,-0.0074365154375,63,0.171034789230288,0.171034789230288,0.0511577640233725,-1.64027729940266,14,64,-17,0.101599
36.89006035647479,-0.0092418832775,63,0.133083028020987,0.133083028020987,0.0446543380458494,-2.15810317003961,15,64,-16,0.09692162
37.44526010028993,-0.0059820265625,63,0.273246519299744,0.273246519299744,0.0650668288935618,-1.40197805482952,12,64,-18,0.1572649
36.84293668431978,-0.011580781484375,63,0.240030558903301,0.240030558903301,0.0601362035971281,-2.85232959935358,16,64,-15,0.1156327
36.89010503467624,-0.0049514471875,63,0.362256488660354,0.362256488660354,0.075071571224182,-0.849370947942218,14,64,-17,0.153523
35.8646778796559,-0.0104259332165625,63,0.2698938604484,0.2698938604484,0.0640967353776308,-2.49617235056686,16,64,-17,0.152119
36.88560517574972,-0.00661070015625,63,0.154515563880591,0.154515563880591,0.0486888522053909,-1.56069434293796,15,64,-16,0.1025353
36.36935434314226,-0.012538338171875,63,0.17214212598818,0.17214212598818,0.0503240578098886,-3.37988513209722,16,64,-16,0.1039386
36.925914812441576,-0.009095710734375,63,0.137602433767428,0.137602433767428,0.0454676376541891,-2.53632923389781,14,64,-17,0.08943719
36.91546423529256,-0.006954218559375,63,0.164349005673938,0.164349005673938,0.0501955382268557,-1.61250341829408,14,64,-17,0.1142297
36.340148970650645,-0.0110691555,63,0.132490797136996,0.132490797136996,0.0441321028479539,-2.9004993502638,17,64,-15,0.0973894
36.92067098778345,-0.009103001008125,63,0.14877873155327,0.14877873155327,0.0473476826588791,-2.06777328266116,14,64,-17,0.1034709
36.857315615193315,-0.0075973720353125,63,0.150373476016385,0.150373476016385,0.0478734320987441,-1.63273600842513,16,64,-15,0.08522719
36.8869961855858,-0.0086571334728125,63,0.140010544247227,0.140010544247227,0.0459643208793172,-2.4768030323679,15,64,-16,0.1048742
35.88251846923309,-0.0054265654140625,63,0.169367482479675,0.169367482479675,0.0511558335046143,-1.2645100051695,16,64,-17,0.1104868
36.87050647024897,-0.006859188421875,63,0.261203504414953,0.261203504414953,0.0635157955998101,-1.66054240699758,15,64,-16,0.1273271
36.874088501506705,-0.011310325746875,63,0.203268833678715,0.203268833678715,0.0552100720677803,-3.10381102760322,15,64,-16,0.1343442
35.780314499371556,-0.008547570328125,63,0.86338169557458,0.86338169557458,0.115832974730163,-1.45466221231179,16,64,-17,0.3434399
36.83024875275508,-0.007955433390625,63,0.582935078363942,0.582935078363942,0.0951055817447321,-1.56339466568426,15,64,-16,0.2077848
36.90393263469814,-0.0076046583125,63,0.0914475052138429,0.0914475052138429,0.0370275092453762,-1.98891631946347,15,64,-16,0.06230647
