预测结果_Y,Standard Deviation,Mean,Peak Value,Peak Frequency,Autocorrelation Lag,Entropy,Energy,Duration,Autocorrelation Peak,Bandwidth
5.775718317427803,0.00840532211825278,0.0020596758640625,0.02023703,0,63,0.829570546662455,0.00479306909290183,64,0.00479306909290183,-17
5.953462840817068,0.00969361300166625,0.0017161318953125,0.0291248,8,63,0.723762442958341,0.00620231946932364,64,0.00620231946932364,-22
6.030066656882539,0.00936744356262726,0.00372609813125,0.02444739,0,63,1.45502935904386,0.00650449959569355,64,0.00650449959569355,-23
5.847705768656581,0.00922939772843987,0.0012118898375,0.01930148,3,63,0.580486411393957,0.00554562940210987,64,0.00554562940210987,-19
5.911008952071555,0.0107759956737817,0.0031487627046875,0.02444739,8,63,1.17198675854362,0.00806635451723479,64,0.00806635451723479,-21
5.715240566993728,0.0116598347117909,0.0023447360921875,0.02959258,24,63,0.835373572250047,0.00905277010229054,64,0.00905277010229054,-18
5.852149812681731,0.0088275231684136,-0.00169719723125,0.02164018,2,63,-0.708988222554797,0.00517156119876106,64,0.00517156119876106,-19
5.706730499866083,0.00949271822336112,-0.0001038111265625,0.02351202,26,63,-0.0378472157657411,0.00576783846516035,64,0.00576783846516035,-18
6.322667788018137,0.0156838149846819,0.0055533675984375,0.04315867,1,63,1.78323199323907,0.0177166044260549,64,0.0177166044260549,-30
6.32296866388306,0.0481499416746028,0.0182345563375,0.1376493,1,63,3.91485443948002,0.16965861939796,64,0.16965861939796,-30
6.327465398472398,0.158640680184778,0.0893805414375,0.3925877,0,63,9.94699265597112,2.12196778221759,64,2.12196778221759,-30
6.287953509253114,0.286620142388143,-0.0456463008125,0.5165492,1,63,-1.083438941185,5.39102021122974,64,5.39102021122974,-29
6.330313815039247,0.38590613281366,0.01256276046875,0.5937319,1,63,6.96004456130158,9.54120744280251,64,9.54120744280251,-30
6.383324755591005,0.265858168927936,-0.2251411803125,0.7827141,0,63,-21.8614166589281,7.76762349172611,64,7.76762349172611,-31
6.344912661474794,1.00249506788372,-0.0579108290625,1.280897,1,63,16.4268553596923,64.5344016162496,64,64.5344016162496,-30
6.327444685858339,0.76204265439929,0.3334945440625,1.916139,2,63,-10.7817241783127,44.2833675547757,64,44.2833675547757,-30
6.38847412006244,0.414450687210969,-0.30896103953125,0.7901987,0,63,-19.2816450689406,17.102482948984,64,17.102482948984,-31
6.367167128485292,0.494301224205233,0.45968467796875,1.181728,0,63,11.2487638380405,29.1611970182416,64,29.1611970182416,-31
6.34937728778705,0.704080339808287,-0.399673291,1.10548,1,63,-0.192058492862435,41.9499433243727,64,41.9499433243727,-30
6.347975863379091,1.24059531702667,-0.0240115528125,1.523674,1,63,33.4927446086771,98.5378108990058,64,98.5378108990058,-30
6.336964739721864,0.976564720577386,0.2588328115625,1.834745,1,63,5.51430790323874,65.3230769803351,64,65.3230769803351,-30
6.341694010656923,0.648009658709846,-0.175944196140625,1.070397,1,63,3.80952210736625,28.8558641879566,64,28.8558641879566,-30
6.33734811679706,0.658026962525332,-0.04479109640625,0.8388478,1,63,12.2801403392221,27.8403664465657,64,27.8403664465657,-30
6.328610135477632,0.212675493814833,-0.035472116421875,0.3911844,1,63,-4.30689015214552,2.97530474962112,64,2.97530474962112,-30
6.32972933189258,0.413140057045202,0.06773124578125,0.7321942,1,63,3.22716457024962,11.2174226169851,64,11.2174226169851,-30
6.333818091314882,0.584401483102903,0.10874212021875,1.191084,1,63,-16.4296798349768,22.6143962984027,64,22.6143962984027,-30
6.335563315313905,0.61179442315939,-0.00827531734374999,0.8009576,1,63,8.74300546036802,23.9590974135086,64,23.9590974135086,-30
6.340839041632265,0.548063132430543,-0.227238896776563,0.7130153,1,63,0.284200314373476,22.5286856536197,64,22.5286856536197,-30
6.326643122595399,0.509245657925196,0.22709706015625,0.8945129,1,63,15.558139516304,19.8978697502257,64,19.8978697502257,-30
6.327965868872255,0.564336400477984,0.282784478015625,1.53069,1,63,1.32407121402942,25.5003285703051,64,25.5003285703051,-30
6.36395944492206,1.21337343668339,-0.6220063259375,1.480638,1,63,37.1068540507017,118.986685846729,64,118.986685846729,-30
6.334006441992372,1.20142140898787,0.692593987671875,2.830643,1,63,-51.0397433590623,123.078389358953,64,123.078389358953,-30
6.40053523914203,0.681379202033181,-0.5316450190625,1.651844,0,63,-6.7165230113018,47.8031387684698,64,47.8031387684698,-31
6.346708430212587,1.14318909957369,0.066181665859375,1.828196,1,63,-12.1089744001907,83.9207251379212,64,83.9207251379212,-30
6.336251391333192,0.700414865858771,0.10407898734375,1.613018,1,63,-6.07607745846517,32.0904588750375,64,32.0904588750375,-30
6.386548174780458,0.334797518047658,-0.33965893126875,0.1151962,0,63,-15.9116802841571,14.5572843316161,64,14.5572843316161,-31
6.358870638769716,0.460563820260897,0.769886792921875,1.552207,0,63,1.56768547245845,51.5100612127259,64,51.5100612127259,-31
6.3416158093629775,0.735525407690134,-0.15955734334375,0.6877557,1,63,16.6427655810309,36.2531949550498,64,36.2531949550498,-30
6.3467942609010635,0.675358376063103,-0.3538530440625,0.7714875,1,63,3.63146266349405,37.2045384262969,64,37.2045384262969,-30
6.333046091955751,0.835554659540592,0.36565419053125,2.175287,1,63,-17.1943595010373,53.2386928725158,64,53.2386928725158,-30
6.414952410620302,1.10963095696305,-0.86394216546875,1.623778,0,63,48.1348785533362,126.571323259237,64,126.571323259237,-31
6.3617831601320205,2.05397076722133,0.29287095,3.482257,1,63,-31.8083434839149,275.492435581035,64,275.492435581035,-30
6.386704577368349,3.29325808329096,0.40020386875,5.050714,1,63,-58.5880868616427,704.365564142318,64,704.365564142318,-30
6.3166171445070205,1.24507278565334,-0.52886750109375,2.064891,2,63,29.4397828187534,117.114052818414,64,117.114052818414,-29
6.384984148901552,2.33314288243499,-0.707434135625,2.110734,1,63,106.903190857622,380.417201030692,64,380.417201030692,-30
6.388093127173036,2.63971809674388,1.9041005171875,5.712151,0,63,-207.142118283135,677.997466229173,64,677.997466229172,-31
6.384747637671083,2.27209645677194,-1.0594730371875,1.439005,2,63,167.393040611876,402.233947225788,64,402.233947225788,-30
6.377595080298036,2.65963888181845,0.59831485,6.649577,1,63,-164.395842394426,475.626217050306,64,475.626217050306,-30
6.397950304907411,3.05665793732997,-0.0195458109375,5.982526,1,63,-100.408135711001,597.98654621232,64,597.986546212319,-30
6.422227038305849,3.51254896896915,-1.1615215696875,5.937152,1,63,173.573282407826,875.976487440355,64,875.976487440355,-30
6.376843584936708,1.5013769540741,1.1393870146875,3.069209,0,63,-93.8907819604056,227.349473757652,64,227.349473757652,-31
6.2439242734132705,1.03149658484219,0.374293411671875,2.622015,3,63,-16.8437919266591,77.0611688039723,64,77.0611688039723,-28
6.376629961889833,1.77860659255475,-0.69454102703125,2.458292,1,63,68.8062207255264,233.333033555766,64,233.333033555766,-30
6.371228350561708,1.36866352019795,1.29243786834375,3.455593,0,63,-106.280709059628,226.792670403172,64,226.792670403172,-31
6.396226061743349,2.61724752759482,-0.831775196875,3.776021,1,63,111.025573894806,482.67741432561,64,482.67741432561,-30
6.324998034399599,1.72792969891291,-0.523349184390625,2.627627,2,63,58.7972001138321,208.616666444007,64,208.616666444007,-29
6.374215258520692,2.71656373085986,0.3214346609375,4.497334,1,63,-12.6252818142593,478.914479684818,64,478.914479684818,-30
6.41411699191913,1.17019989766055,-0.8485931996875,1.018941,0,63,59.6161179635511,133.726606018601,64,133.726606018601,-31
6.371583117407411,3.07587636311364,0.741198923125,4.856118,1,63,-41.755597781846,640.665039667383,64,640.665039667383,-30
6.322919024389833,2.1162161368961,-0.041268094640625,2.778252,1,63,69.1004052087796,286.724722796463,64,286.724722796463,-29
6.318280352514833,1.3597480275383,-0.24863972625,2.819416,1,63,-1.77124076628145,122.287130359295,64,122.287130359295,-29
6.34788049594745,1.12136160257317,0.03378080109375,1.877313,1,63,-22.3814045804122,80.5499511198718,64,80.5499511198718,-30
6.356612337988466,0.959067808933631,-0.4654398434375,1.558289,1,63,4.97432038222729,72.7324998394804,64,72.7324998394804,-30
6.343468798559755,1.52173603706694,0.4813339578125,2.229549,1,63,-19.5884563456853,163.031228508905,64,163.031228508905,-30
6.335820330542177,1.28160974483714,0.698601913125,2.750653,1,63,-59.9204807939992,136.35636294934,64,136.35636294934,-30
6.356204165381044,1.50845558436982,-0.05559383296875,2.008291,1,63,10.6392273183049,145.825851153961,64,145.825851153961,-30
6.399551047247499,0.599692935453783,-0.633540015625,0.600281,0,63,4.21764616130045,48.7042923668032,64,48.7042923668032,-31
6.349288119238466,0.955337472156241,-0.26208093025,1.144306,1,63,20.3616009533457,62.8067903812212,64,62.8067903812212,-30
6.358323229712099,0.999294760731395,1.40294288125,2.698262,0,63,-83.1072988856567,189.877679800017,64,189.877679800017,-31
6.442273272436708,1.27235440102762,-2.05827983828125,0.7887956,0,63,180.880040180271,374.745703327325,64,374.745703327325,-31
6.37334550754413,3.00673917759352,0.580451678125,4.25596,1,63,-32.7213420092112,600.153896493689,64,600.153896493689,-30
6.392312182348817,2.74782570680873,-0.548484856875,3.438754,1,63,77.4815916257382,502.488432206086,64,502.488432206086,-30
5.717652889203876,0.072365916200445,-0.010330978921875,0.1460382,14,63,-2.23443422112925,0.341987516992899,64,0.341987516992899,-17
5.671146730196327,0.077072195606407,-0.01003127340625,0.2138663,15,63,-2.20055030553449,0.386607986031565,64,0.386607986031565,-16
5.726134533297866,0.058458916888612,-0.0159588695625,0.1114223,12,63,-3.43301797898501,0.235016350816162,64,0.235016350816162,-17
5.709622701865285,0.0988444319964686,-0.008489087515625,0.2241574,16,63,-1.54801499993292,0.629906325987356,64,0.629906325987356,-17
5.66731903539285,0.103855633037861,-0.009198034828125,0.2377226,16,63,-0.84477003558798,0.695718166937233,64,0.695718166937233,-16
5.687250985067934,0.536140903201632,-0.030489170015625,1.697188,14,63,-1.1330072875629,18.4561060847427,64,18.4561060847427,-16
5.735477103155702,0.829044138566544,-0.01560803734375,2.025567,14,63,-0.784149633767171,44.0036988493611,64,44.0036988493611,-17
5.728244437140077,0.48436704871517,0.00278153106250001,1.966627,14,63,-3.57812722993675,15.0156271869501,64,15.0156271869501,-17
5.7183719857154784,0.10971889491361,-0.008664436578125,0.2157374,14,63,-0.920702967392302,0.775251735185924,64,0.775251735185924,-17
5.671181602638811,0.0811043007955783,-0.01165390484375,0.1432319,15,63,-2.45751145211403,0.429678150761397,64,0.429678150761397,-16
5.8877914382635055,0.0981048788058228,-0.010535637793125,0.1857993,14,63,-1.53856729564074,0.623076282189639,64,0.623076282189639,-21
5.951871467989534,0.0996057217715474,-0.016243916140625,0.1787826,9,63,-2.39580798884341,0.651850535757732,64,0.651850535757732,-22
6.0584984703479705,0.120198682449819,-0.01111297890625,0.2868392,4,63,-1.57932906288541,0.932558180021968,64,0.932558180021968,-24
5.876713125270456,0.151728873742347,-0.0128671497421875,0.285904,7,63,-1.84497692684919,1.48398173885498,64,1.48398173885498,-20
5.930404922228902,0.104973862785157,-0.00919071,0.2550307,14,63,-1.70858027966099,0.710654785173829,64,0.710654785173829,-22
6.0539015366254745,0.112167378329328,-0.010418633828125,0.2363192,5,63,-0.693702173530224,0.812164396295628,64,0.812164396295628,-24
5.966070248049348,0.174481976397277,-0.0185973946875,0.3672969,16,63,-2.27180367218278,1.9705486833064,64,1.9705486833064,-23
5.927651090782732,0.169211591524423,-0.00770696240625,0.2583048,5,63,1.5307210630242,1.83628543844861,64,1.83628543844861,-21
5.964922486108392,0.134428761268104,-0.01350295921875,0.2760807,16,63,-1.02565723206402,1.16821899287937,64,1.16821899287937,-23
5.813145919006914,0.160142667592725,-0.014752825703125,0.3256651,12,63,-1.88526693910445,1.65525247039621,64,1.65525247039621,-19
5.71903839544639,0.136937793100519,-0.00912488947656249,0.2901136,14,63,-0.967649406915856,1.2054542583808,64,1.2054542583808,-17
5.672563849252313,0.139074456740897,-0.013393444109375,0.2910492,15,63,-1.843593760573,1.24934968722475,64,1.24934968722475,-16
5.67284439341411,0.155816339074537,-0.009022640390625,0.3747817,15,63,-0.947327167201925,1.55904893198142,64,1.55904893198142,-16
5.761345757406801,0.126257150663175,-0.012991382203125,0.2849684,14,63,-1.24412664729852,1.0310172227284,64,1.0310172227284,-18
5.7655975206314025,0.122385790983396,-0.012779441421875,0.2662573,13,63,-2.4631536506904,0.969062141291945,64,0.969062141291944,-18
5.900584778052419,0.0876796780887905,-0.010732986328125,0.2414644,11,63,-2.24262743722339,0.499387068497514,64,0.499387068497514,-21
5.6721498502908645,0.116159191364516,-0.013912337140625,0.2985336,15,63,-2.07658710460063,0.875936695243048,64,0.875936695243048,-16
5.714387266200632,0.121508676152504,-0.00443986246875,0.3223899,15,63,-1.42542657429537,0.946180528580829,64,0.946180528580829,-17
5.671831159156412,0.104513798654492,-0.0122532158203125,0.2550307,15,63,-2.4772405023998,0.708689626056373,64,0.708689626056373,-16
5.671455336969942,0.0967228104605822,-0.00779470765625,0.2344485,15,63,-1.38740881060924,0.602627809973768,64,0.602627809973768,-16
5.67552395002231,0.276212512454623,-0.0077215807228125,0.6142833,15,63,-0.519566892325144,4.88659039010267,64,4.88659039010267,-16
5.677858842772096,0.375078196584116,-0.012691710859375,0.772392,15,63,-0.574259393113744,9.01406291694915,64,9.01406291694915,-16
5.718184976142496,0.0987554465103408,-0.009885058296875,0.1923478,14,63,-1.43770732933676,0.630422565951322,64,0.630422565951322,-17
5.7602093389748035,0.0717030664574679,-0.016572825390625,0.1030031,14,63,-3.19302889136985,0.346623249973261,64,0.346623249973261,-18
5.798091298204511,0.0733560141211837,-0.00992157475,0.1189072,15,63,-1.53468514256936,0.350690717009097,64,0.350690717009097,-19
5.717372933637947,0.0573039138517931,-0.0099727764259375,0.1460382,14,63,-2.71205091597937,0.216524467992029,64,0.216524467992029,-17
5.827452659842223,0.0417337802710512,-0.0090664683946875,0.08475978,8,63,-2.14407846698064,0.116730192951312,64,0.116730192951312,-19
5.713520592313856,0.0794041422006752,-0.010652521296875,0.1689593,15,63,-1.80543339297337,0.410783616550747,64,0.410783616550747,-17
5.717651019108146,0.0697566560788145,-0.0088910844453125,0.2003004,14,63,-2.38330763731204,0.316482716794348,64,0.316482716794348,-17
5.670809244972318,0.0624337114340205,-0.009753480171875,0.1670882,15,63,-2.71203374751579,0.255558316728941,64,0.255558316728941,-16
5.717900442194789,0.0711820197002067,-0.017303733078125,0.146506,14,63,-3.47331997816823,0.343443142850535,64,0.343443142850535,-17
5.717759220164865,0.0881953251205965,-0.005879764859375,0.1404245,14,63,-1.00433778238848,0.500031168507472,64,0.500031168507472,-17
5.772407285173088,0.0386490903338285,-0.00333622509375,0.08756608,1,63,-1.28095304600117,0.0963124852165506,64,0.0963124852165506,-17
5.67069193930611,0.057240925836397,-0.01187311984375,0.1189072,15,63,-2.68266076201066,0.218719652187645,64,0.218719652187645,-16
5.708767609906047,0.0484676371960958,-0.0153375814140625,0.08896941,16,63,-4.1096897863889,0.165398608576343,64,0.165398608576343,-17
5.670662315797657,0.0635070536904153,-0.0086133173046875,0.1306012,15,63,-1.35117853829896,0.262869446619425,64,0.262869446619425,-16
5.669928714868277,0.0405134487561011,-0.003087683921875,0.08756608,15,63,-0.384619479912986,0.105655892615336,64,0.105655892615337,-16
5.819333311405629,0.0376020976235593,-0.0113688373984375,0.05388648,0,63,-2.62751636958857,0.0987627654069627,64,0.0987627654069627,-18
5.708514727887362,0.045332719718288,-0.0120851135915625,0.0740009,16,63,-2.82548148152602,0.140870748644981,64,0.140870748644981,-17
5.721510265257805,0.0552699872039249,-0.0096439396134375,0.1011312,13,63,-2.12229891108344,0.201457731634537,64,0.201457731634537,-17
5.67020808928892,0.0412080853878122,-0.008364795915625,0.08896941,15,63,-2.30687283772091,0.113156871170514,64,0.113156871170514,-16
5.670720858734697,0.0729441569679029,-0.00345308146875,0.1652175,15,63,-0.763221354206579,0.341297523672824,64,0.341297523672824,-16
5.666298849743455,0.0501455535909323,-0.011076408625,0.1432319,16,63,-3.06690452749931,0.168784855870019,64,0.168784855870019,-16
5.6242492853222785,0.0596586171587441,-0.015388818609375,0.1586682,16,63,-3.37801307960752,0.242941845727094,64,0.242941845727094,-15
5.71750441030845,0.0654137456713603,-0.0088837777384375,0.1698949,14,63,-2.1370499968428,0.278904296298455,64,0.278904296298455,-17
5.670207951453179,0.0428050365711224,-0.0071515160625,0.1025353,15,63,-2.00572110487011,0.120538581622228,64,0.120538581622228,-16
5.670732846718877,0.062987052531732,-0.0089275801759375,0.1582004,15,63,-1.86245716983907,0.259012510363709,64,0.259012510363709,-16
5.717031173643321,0.0400451063895454,-0.0117415921015625,0.08990459,14,63,-3.29283572561891,0.111454433973087,64,0.111454433973087,-17
5.670509133723229,0.0528017937596628,-0.008642504121875,0.1315368,15,63,-2.29999047608392,0.183214227311014,64,0.183214227311014,-16
5.670841695976108,0.0652880528459752,-0.0093807421446875,0.1792504,15,63,-2.17880721015426,0.278433802726654,64,0.278433802726654,-16
5.670932756972164,0.0783987321557876,-0.00650095671875,0.1511834,15,63,-1.41776341289571,0.396071913081215,64,0.396071913081215,-16
5.712734153729528,0.0439638056503055,-0.00965123934375,0.1212457,15,63,-2.06567214598872,0.129661608200204,64,0.129661608200204,-17
5.670411510628313,0.0438208911889367,-0.012165514078125,0.08522719,15,63,-3.14821163246964,0.132369295192172,64,0.132369295192172,-16
5.670661347222179,0.0613326392508742,-0.008379464703125,0.1315368,15,63,-2.14248343845685,0.245242116236083,64,0.245242116236083,-16
5.67884001159355,0.0528068053518406,-0.004206013859375,0.1095516,13,63,-0.786787281260234,0.179599951619356,64,0.179599951619356,-16
5.708391512048095,0.0429562621008788,-0.009943537703125,0.07446868,16,63,-2.54867658076843,0.124423321326903,64,0.124423321326903,-17
5.665835349124521,0.0392834636907168,-0.007699714371875,0.0870983,16,63,-1.91324978354627,0.102558471740693,64,0.102558471740693,-16
5.624260140818208,0.0809635365562222,-0.0051853433125,0.1698949,16,63,-1.02078416415202,0.42124685036539,64,0.42124685036539,-15
5.717048995432108,0.0511577640233725,-0.0074365154375,0.101599,14,63,-1.64027729940266,0.171034789230288,64,0.171034789230288,-17
5.6703041179595886,0.0446543380458494,-0.0092418832775,0.09692162,15,63,-2.15810317003961,0.133083028020987,64,0.133083028020987,-16
5.768333269518465,0.0650668288935618,-0.0059820265625,0.1572649,12,63,-1.40197805482952,0.273246519299744,64,0.273246519299744,-18
5.624055536699146,0.0601362035971281,-0.011580781484375,0.1156327,16,63,-2.85232959935358,0.240030558903301,64,0.240030558903301,-15
5.717483526331037,0.075071571224182,-0.0049514471875,0.153523,14,63,-0.849370947942218,0.362256488660354,64,0.362256488660354,-17
5.708937408637851,0.0640967353776308,-0.0104259332165625,0.152119,16,63,-2.49617235056686,0.2698938604484,64,0.2698938604484,-17
5.67028272548005,0.0486888522053909,-0.00661070015625,0.1025353,15,63,-1.56069434293796,0.154515563880591,64,0.154515563880591,-16
5.666303254899233,0.0503240578098886,-0.012538338171875,0.1039386,16,63,-3.37988513209722,0.17214212598818,64,0.17214212598818,-16
5.7170182412980495,0.0454676376541891,-0.009095710734375,0.08943719,14,63,-2.53632923389781,0.137602433767428,64,0.137602433767428,-17
5.717033654686659,0.0501955382268557,-0.006954218559375,0.1142297,14,63,-1.61250341829408,0.164349005673938,64,0.164349005673938,-17
5.6194099711744485,0.0441321028479539,-0.0110691555,0.0973894,17,63,-2.9004993502638,0.132490797136996,64,0.132490797136996,-15
5.717048766326755,0.0473476826588791,-0.009103001008125,0.1034709,14,63,-2.06777328266116,0.14877873155327,64,0.14877873155327,-17
5.623581908878535,0.0478734320987441,-0.0075973720353125,0.08522719,16,63,-1.63273600842513,0.150373476016385,64,0.150373476016385,-15
5.670344600689262,0.0459643208793172,-0.0086571334728125,0.1048742,15,63,-2.4768030323679,0.140010544247227,64,0.140010544247227,-16
5.708404172447175,0.0511558335046143,-0.0054265654140625,0.1104868,16,63,-1.2645100051695,0.169367482479675,64,0.169367482479675,-17
5.6706266855605065,0.0635157955998101,-0.006859188421875,0.1273271,15,63,-1.66054240699758,0.261203504414953,64,0.261203504414953,-16
5.67068419815287,0.0552100720677803,-0.011310325746875,0.1343442,15,63,-3.10381102760322,0.203268833678715,64,0.203268833678715,-16
5.710134295981973,0.115832974730163,-0.008547570328125,0.3434399,16,63,-1.45466221231179,0.86338169557458,64,0.86338169557458,-17
5.671398310226053,0.0951055817447321,-0.007955433390625,0.2077848,15,63,-1.56339466568426,0.582935078363942,64,0.582935078363942,-16
